GCLAverageExpertLogPtau,Entropy,GCLMedianExpertLogQtau,GCLMedianLogQtau,AvgRewardCtrl,AvgRewardContact,GCLAverageEnergy,ProcessExecTime,PolicyExecTime,AveragePolicyStd,GCLAverageExpertEnergy,GCLLogZ,ExplainedVariance,Iteration,ItrTime,MinReturn,IRLLoss,MeanKLBefore,NumTrajs,LossBefore,EnvExecTime,Perplexity,IRLRewardMin,GCLAverageLogPtau,AverageReturn,AvgRewardFlipped,IRLRewardMax,IRLRewardMean,Time,OriginalTaskAverageReturn,GCLAverageLogQtau,AvgRewardFwd,StdReturn,GCLDiscrimLoss,dLoss,GCLAverageExpertLogQtau,AverageDiscountedReturn,MaxReturn,LossAfter,GCLAverageDtau,GCLAverageExpertDtau,MeanKL
-8.05902,10.4696,-11.662,-10.2657,-0.13655357105,-0.00150394631734,15.5819,0.0970010757446289,0.334791898727417,0.898434,6.78485,-0.553356,0.949767463876,231,8.340430498123169,-8457.51762295,0.306077,0.0,20,-1.04695773125,6.437371730804443,35227.3,-32.5218,-15.0285,-7534.08193369,0.0,-0.736814,-15.0682,1969.2023198604584,357.296711266,-10.5928,0.852650939899,323.886028811,0.306077,0.0368299484253,-12.9277,-1528.96514914,-7014.72577071,-1.08378767967,0.13158,0.870775,0.00641274498776
-7.61812,10.4426,-11.6671,-10.2939,-0.136536986773,-0.00147195201197,15.4044,0.09904789924621582,0.30344367027282715,0.895359,6.35849,-0.75893,0.956784922929,232,8.273963212966919,-8475.21371269,0.315458,0.0,20,-1.04425883293,6.405867338180542,34289.4,-31.0689,-14.6455,-7338.40037041,0.0,-0.549058,-14.6768,1977.483018875122,362.030599626,-10.6114,0.862070138038,321.206479047,0.315458,0.0487148761749,-12.9624,-1480.57382895,-6984.77128553,-1.09297370911,0.141548,0.88599,0.00999789312482
-8.16853,10.4252,-11.685,-10.1994,-0.136396830771,-0.00145308756019,15.4378,0.1029367446899414,0.3092472553253174,0.893555,6.77806,-0.401981,0.965292187406,233,8.31413984298706,-7945.68159676,0.340126,0.0,20,-1.04252362251,6.421905994415283,33699.4,-30.7664,-15.0358,-7393.43637968,0.0,0.769381,-14.7869,1985.8038873672485,405.588382753,-10.5263,0.949026683839,221.064460642,0.340126,0.0345768928528,-12.9661,-1473.79606709,-6937.34367883,-1.07710051537,0.125501,0.868727,0.00640154117718
-8.07755,10.3841,-11.6946,-10.2583,-0.139160756122,-0.00147000144581,15.5014,0.09665560722351074,0.3180243968963623,0.889004,6.61381,-0.654557,0.945534006219,234,8.290817499160767,-7914.07525873,0.297192,0.0,20,-1.03840887547,6.4235992431640625,32341.1,-28.8404,-14.8468,-7232.67437558,0.0,0.00193784,-14.4653,1994.1017501354218,365.554481143,-10.5825,0.871739719854,284.435110929,0.297192,0.0502309799194,-12.9737,-1474.52430793,-6836.00462484,-1.08863985538,0.136435,0.883098,0.00989870913327
-8.31598,10.3862,-11.7314,-10.1843,-0.13858112521,-0.00144495237322,15.0612,0.10168290138244629,0.3195202350616455,0.889095,6.96733,-0.390167,0.964422875388,235,8.240928888320923,-7866.92193437,0.359278,0.0,20,-1.03861558437,6.353086948394775,32407.7,-28.2727,-14.671,-7343.24107679,0.0,-2.42786,-14.6865,2002.3489751815796,413.254642844,-10.5087,0.966535363272,251.457664428,0.359278,0.0504930019379,-13.0155,-1472.5294975,-6801.16892385,-1.08910858631,0.14122,0.866457,0.00989118777215
-8.36733,10.4019,-11.7138,-10.1834,-0.137844905521,-0.00148246142771,15.2276,0.09415006637573242,0.33051013946533203,0.890798,7.06129,-0.461212,0.605110875569,236,8.20942735671997,-7988.61901021,0.316323,0.0,20,-1.0401892662,6.354196071624756,32922.1,-29.6438,-14.7664,-7456.05324866,0.0,-0.370701,-14.9121,2010.5648124217987,385.993571824,-10.4996,0.911314510596,261.424868237,0.316323,0.0431209802628,-13.0099,-1526.96672875,-6935.39781642,-1.08331024647,0.129959,0.862264,0.00642066495493
-8.34518,10.3964,-11.7278,-10.1272,-0.137525976933,-0.00147366916253,15.01,0.10415124893188477,0.32876110076904297,0.890199,6.92399,-0.238833,0.951954165099,237,8.405622720718384,-7971.40510321,0.244095,0.0,20,-1.03964102268,6.502545118331909,32741.9,-27.9771,-14.7711,-7329.78762143,0.0,-0.474118,-14.6596,2018.983582496643,395.013022423,-10.4568,0.929025690942,286.522947699,0.244095,0.0403655767441,-13.0488,-1461.53759877,-6806.69032872,-1.08000659943,0.143451,0.866926,0.00645946338773
-7.98341,10.3898,-11.7704,-10.1517,-0.138521954404,-0.00143416029229,14.7389,0.09979605674743652,0.3051137924194336,0.8894,6.49849,-0.184976,0.97254088712,238,8.27154541015625,-7602.54721355,0.319638,0.0,20,-1.03897631168,6.443552494049072,32525.0,-29.3222,-14.5539,-7176.53565815,0.0,-1.35129,-14.3531,2027.2613546848297,399.69921434,-10.4756,0.939354543375,169.24784114,0.319638,0.0375884771347,-13.1214,-1462.49260868,-6837.5410533,-1.07656478882,0.154434,0.888757,0.00645301491022
-8.12455,10.3603,-11.767,-10.1455,-0.138875157281,-0.00146876014173,15.0294,0.10035848617553711,0.33864283561706543,0.885848,6.66373,-0.360339,0.954194182611,239,8.40840744972229,-7719.00350618,0.405607,0.0,20,-1.03603363037,6.509709119796753,31581.8,-28.0526,-14.669,-7226.13756128,0.0,-0.79511,-14.4523,2035.6760461330414,404.97617871,-10.4692,0.950296274843,267.942898568,0.405607,0.0413165092468,-13.1413,-1462.23683142,-6746.03959727,-1.07735013962,0.144094,0.880429,0.00644535198808
-9.12145,10.3499,-11.7973,-10.1525,-0.139560516285,-0.00142835074446,15.7841,0.10704612731933594,0.348132848739624,0.884726,7.57577,-0.104094,0.970354716812,240,8.411006927490234,-8230.74432945,0.31465,0.0,20,-1.03498733044,6.509791851043701,31253.0,-30.1473,-15.68,-7750.20669907,0.0,-3.12634,-15.5004,2044.0940623283386,394.991371211,-10.4715,0.930971609451,230.875806412,0.31465,0.0357037782669,-13.1935,-1562.83117652,-7419.24904418,-1.0706911087,0.10285,0.8343,0.00642189197242
-8.09408,10.3333,-11.8092,-10.1165,-0.13827871968,-0.0014433441393,14.5655,0.1011810302734375,0.3343772888183594,0.883033,6.61356,-0.0156732,0.919225788707,241,8.243271350860596,-7808.09777093,0.325491,0.0,20,-1.03333413601,6.335504055023193,30740.7,-28.7117,-14.5498,-7139.1593024,0.0,-0.816086,-14.2783,2052.343596458435,383.304082283,-10.4456,0.906330228386,293.322848194,0.325491,0.0457444190979,-13.2164,-1444.7389502,-6749.15885353,-1.07907855511,0.170129,0.884506,0.00641503045335
-7.95967,10.3363,-11.8335,-10.1716,-0.138932031325,-0.00148870788662,14.8584,0.0926964282989502,0.3154902458190918,0.883378,6.4667,-0.220496,0.964308901749,242,8.34935212135315,-7755.20906973,0.3252,0.0,20,-1.03362488747,6.534029006958008,30830.2,-28.9648,-14.6379,-7184.52319508,0.0,0.075661,-14.369,2060.6992416381836,365.76861901,-10.4869,0.871957977232,268.621288184,0.3252,0.0466139316559,-13.2592,-1473.48757075,-6663.31494737,-1.08023881912,0.159469,0.892359,0.00995264668018
-8.42294,10.315,-11.8207,-10.1223,-0.138533733405,-0.001476091818,15.2993,0.09492325782775879,0.33475446701049805,0.880847,6.92416,-0.263441,0.957660172078,243,8.317387104034424,-7953.7236042,0.304319,0.0,20,-1.03149628639,6.430603265762329,30180.9,-31.2825,-15.0359,-7414.57720321,0.0,-1.96003,-14.8292,2069.0232167243958,332.597388464,-10.4584,0.80520460215,295.397418686,0.304319,0.0365577936172,-13.2798,-1487.3775657,-6744.58866882,-1.06805408001,0.129857,0.866987,0.00649410346523
-8.70549,10.2863,-11.7742,-10.066,-0.137393054453,-0.00143745483873,15.1749,0.097625732421875,0.3265559673309326,0.877978,7.11084,0.123565,0.957229646832,244,8.294016361236572,-8458.80562878,0.371619,0.0,20,-1.02863180637,6.443391799926758,29328.6,-32.5642,-15.2985,-7418.66291683,0.0,-2.02511,-14.8373,2077.329705953598,399.803964247,-10.3904,0.938438437787,335.228628484,0.371619,0.0361431837082,-13.2446,-1507.96965081,-6849.33209467,-1.06477499008,0.135039,0.862814,0.00643625622615
-8.26205,10.268,-11.7643,-10.013,-0.137630554797,-0.00144599779625,14.6997,0.09408926963806152,0.3419039249420166,0.876151,6.5717,0.258476,0.953209943948,245,8.31667184829712,-8028.68343759,0.330651,0.0,20,-1.02679610252,6.4282801151275635,28795.1,-30.7227,-14.9582,-7146.57790246,0.0,-1.17772,-14.2932,2085.657109260559,413.28200885,-10.3576,0.965640570294,347.855168172,0.330651,0.0355068445206,-13.2502,-1454.49388271,-6683.53662205,-1.06230294704,0.157671,0.88406,0.00651962449774
-8.88931,10.2335,-11.7527,-10.0807,-0.136850942474,-0.00145648155862,15.4373,0.09931373596191406,0.33080410957336426,0.872345,7.2482,0.0640057,0.970496487404,246,8.203996181488037,-7625.15987635,0.350995,0.0,20,-1.02334654331,6.352181911468506,27818.7,-30.0323,-15.5013,-7393.27224229,0.0,-0.806145,-14.7865,2093.867385864258,422.520532662,-10.4175,0.983348489356,124.442606937,0.350995,0.0405271053314,-13.2956,-1490.60361358,-7108.97445989,-1.06387364864,0.126741,0.852847,0.0064026764594
-7.95557,10.2251,-11.7477,-10.0124,-0.13581474696,-0.00145261326697,14.5591,0.1102437973022461,0.32296180725097656,0.871524,6.41294,-0.118071,0.951104272225,247,8.37657380104065,-7460.27218437,0.407639,0.0,20,-1.02250909805,6.485588550567627,27586.8,-29.0788,-14.441,-7008.49511796,0.0,-0.986657,-14.017,2102.251010656357,401.698314636,-10.3423,0.9406639895,223.343877356,0.407639,0.035316824913,-13.2482,-1441.48152438,-6695.44092178,-1.05782592297,0.165251,0.887741,0.00646680081263
-8.8854,10.1967,-11.7581,-10.0219,-0.137188972878,-0.00145963699814,15.1949,0.09378814697265625,0.2960474491119385,0.868368,7.26025,0.0244892,0.960031706556,248,8.17552638053894,-7846.71731234,0.343187,0.0,20,-1.01967144012,6.3606345653533936,26815.0,-29.1351,-15.2194,-7387.99547961,0.0,-1.19782,-14.776,2110.4396505355835,369.012596089,-10.3591,0.876673802054,252.679090899,0.343187,0.0530980825424,-13.2755,-1476.75020438,-6993.93843472,-1.07276952267,0.125659,0.852742,0.00989893916994
-9.19503,10.2026,-11.7985,-10.0291,-0.137348196446,-0.00144162196412,15.3021,0.09676051139831543,0.31618475914001465,0.869042,7.48234,0.159505,0.97008428993,249,8.199657678604126,-7950.61086464,0.357403,0.0,20,-1.02026247978,6.328599214553833,26973.9,-31.1554,-15.4616,-7425.28240498,0.0,0.493473,-14.8506,2118.6456711292267,426.521949712,-10.3631,0.991833717835,231.785178155,0.357403,0.0374761819839,-13.3138,-1504.71401023,-7089.88673186,-1.05773866177,0.121273,0.842624,0.00640901038423
-8.82582,10.1978,-11.7935,-10.0211,-0.139576995985,-0.00145335393905,15.1066,0.11392426490783691,0.3177008628845215,0.868471,7.16212,0.025523,0.933634656778,250,8.257239580154419,-8162.22988272,0.28879,0.0,20,-1.01977753639,6.392892360687256,26843.4,-27.5772,-15.1321,-7363.8348717,0.0,1.2847,-14.7277,2126.9159224033356,374.446512128,-10.3453,0.88992337418,268.050071949,0.28879,0.0425649881363,-13.3135,-1478.2080416,-6905.9395473,-1.06234252453,0.130501,0.85444,0.00642994372174
-8.05393,10.2003,-11.7629,-10.0033,-0.138159707989,-0.00144943229963,14.4392,0.16446948051452637,0.3159220218658447,0.868618,6.39127,0.0352638,0.96445398016,251,8.326375007629395,-7608.86091089,0.300721,0.0,20,-1.0200252533,6.372622489929199,26910.0,-27.9315,-14.4745,-7043.56294366,0.0,0.411859,-14.0871,2135.2486679553986,401.742818398,-10.3198,0.943094777085,211.986105089,0.300721,0.0342011451721,-13.2844,-1423.78188103,-6636.47233605,-1.05422639847,0.170357,0.893519,0.00641169212759
-8.958,10.1768,-11.7499,-10.052,-0.137841786184,-0.00144480701341,15.5283,0.15800023078918457,0.32205748558044434,0.866157,7.32661,-0.134084,0.955412536498,252,8.207032203674316,-7934.21236992,0.283226,0.0,20,-1.01768445969,6.197700262069702,26287.4,-30.9306,-15.3942,-7356.8337944,0.0,-2.14157,-14.7137,2143.463220357895,428.211610729,-10.3851,0.995709814656,254.036894575,0.283226,0.0421664714813,-13.3131,-1493.37710712,-6912.44528341,-1.05985093117,0.116196,0.842952,0.00640899408609
-8.4638,10.1776,-11.7482,-10.0296,-0.138486826259,-0.00142616935181,14.9138,0.1834125518798828,0.2988307476043701,0.866442,6.8357,-0.0405399,0.964250433663,253,8.40768814086914,-7683.44881439,0.315062,0.0,20,-1.01775836945,6.251566171646118,26306.9,-26.7729,-14.8732,-7153.26771585,0.0,-0.151856,-14.3065,2151.878002643585,419.424178591,-10.3592,0.978761352793,240.677529443,0.315062,0.0374048948288,-13.3242,-1454.88340466,-6614.52864337,-1.05516326427,0.14157,0.873091,0.00648180674762
-9.0813,10.154,-11.8037,-9.95936,-0.138348303621,-0.00145264329394,15.4196,0.1622474193572998,0.3192918300628662,0.863946,7.37003,0.0495008,0.950896333223,254,8.310883283615112,-8281.31195831,0.315225,0.0,20,-1.01539838314,6.393954038619995,25693.3,-32.6929,-15.4691,-7524.28559724,0.0,-2.18516,-15.0486,2160.1952254772186,394.940143519,-10.2951,0.929681233954,359.656929807,0.315225,0.0465911626816,-13.3897,-1522.29669246,-6777.79808307,-1.06198954582,0.116964,0.848218,0.00999573525041
-8.77181,10.1487,-11.839,-9.96553,-0.140399001005,-0.00143864489349,15.1785,0.0998528003692627,0.33893561363220215,0.863577,7.0619,0.148502,0.936829005379,255,8.310653448104858,-8182.5785203,0.28324,0.0,20,-1.01487064362,6.413726329803467,25558.0,-31.0404,-15.327,-7358.18792455,0.0,-1.4242,-14.7164,2168.5124583244324,413.751954726,-10.2969,0.96934155535,306.104833898,0.28324,0.0662006139755,-13.3993,-1473.88579611,-6970.37945414,-1.08107125759,0.129203,0.861437,0.00997976865619
-7.98582,10.1423,-11.8735,-10.0099,-0.140079542028,-0.00144554666468,14.6891,0.09601378440856934,0.326526403427124,0.862998,6.33187,-0.00461177,0.957330891989,256,8.238060712814331,-7651.83166265,0.26336,0.0,20,-1.01422762871,6.364179849624634,25394.2,-30.0356,-14.6845,-6984.6659091,0.0,-0.661107,-13.9693,2176.7577311992645,431.223783245,-10.3663,1.00397265518,237.710906558,0.26336,0.0519247055054,-13.4569,-1411.07855483,-6687.03076166,-1.06615233421,0.162349,0.88424,0.00998146273196
-8.27145,10.158,-11.8405,-10.0156,-0.140141073039,-0.00145267310882,15.1076,0.10051321983337402,0.3446016311645508,0.865212,6.72883,-0.0727267,0.951842398835,257,8.434764623641968,-8137.74905109,0.335659,0.0,20,-1.01580440998,6.57103967666626,25797.8,-30.0996,-15.0349,-7322.72470481,0.0,-1.40473,-14.6454,2185.205400466919,381.741231421,-10.324,0.90507620899,386.502742687,0.335659,0.0456311702728,-13.3974,-1479.25680951,-6527.57162237,-1.06143558025,0.135479,0.876239,0.00999707449228
-8.96812,10.1397,-11.8735,-9.98897,-0.139107582159,-0.00144118100571,15.8388,0.10661077499389648,0.3276383876800537,0.863178,7.41343,-0.117562,0.963392020776,258,8.385304689407349,-8361.01789474,0.276569,0.0,20,-1.0139695406,6.475539207458496,25328.7,-31.4173,-15.7213,-7644.20719367,0.0,-0.98635,-15.2884,2193.5972023010254,374.75519317,-10.3106,0.890059149505,374.911376854,0.276569,0.0395005941391,-13.46,-1543.21665109,-7068.7439754,-1.05347013474,0.101569,0.842225,0.0064161485061
-7.44594,10.1353,-11.8366,-10.0192,-0.138600269103,-0.00145852285503,14.4342,0.10319352149963379,0.3296527862548828,0.8625,6.00904,-0.25771,0.943758938138,259,8.270040512084961,-7720.97206092,0.334602,0.0,20,-1.0135269165,6.384828805923462,25216.9,-28.6819,-14.1765,-6814.56613322,0.0,0.0347401,-13.6291,2201.880393266678,403.644604602,-10.3446,0.947348001162,380.678170545,0.334602,0.0505932569504,-13.4197,-1374.79794027,-6101.13222551,-1.06412017345,0.180919,0.904893,0.00997662637383
-8.97578,10.1392,-11.806,-9.94643,-0.140083209413,-0.00143050341403,15.4198,0.09908366203308105,0.33565807342529297,0.862781,7.63024,-0.00931405,0.957981053924,260,8.45426607131958,-8168.32071304,0.302389,0.0,20,-1.01392030716,6.563740968704224,25316.1,-32.6322,-15.4105,-7498.16435571,0.0,-0.828878,-14.9963,2210.3408534526825,445.731047151,-10.2859,1.03297580713,267.191543214,0.302389,0.038255572319,-13.4563,-1530.70532752,-6963.2143898,-1.05217587948,0.108572,0.826636,0.00640765856951
-7.50133,10.1521,-11.7893,-9.98153,-0.140440475549,-0.00142924171151,14.3749,0.09663200378417969,0.3159050941467285,0.864252,6.10915,-0.11731,0.868922840829,261,8.291444063186646,-7725.48829794,0.26886,0.0,20,-1.01521039009,6.402355194091797,25644.9,-27.7896,-14.2576,-6921.83306606,0.0,-1.02673,-13.8437,2218.639185667038,409.400709406,-10.3131,0.960671136073,355.02563263,0.26886,0.0591487884521,-13.4438,-1395.80925117,-6480.62110043,-1.07435917854,0.17235,0.894742,0.00988435652107
-8.57991,10.1539,-11.7736,-9.98474,-0.139637661369,-0.00143217957065,15.3408,0.10147404670715332,0.31824779510498047,0.864326,7.13723,-0.0803513,0.955459631602,262,8.27366042137146,-7995.38462543,0.343239,0.0,20,-1.01538705826,6.449294090270996,25690.2,-29.4369,-15.2604,-7393.61551872,0.0,-0.227883,-14.7872,2226.919153690338,426.933391058,-10.3122,0.994936623055,237.875533055,0.343239,0.0478985309601,-13.4645,-1493.93802796,-6933.03603697,-1.06328558922,0.122516,0.849788,0.00993874110281
-8.73046,10.1374,-11.8215,-9.91719,-0.140618222711,-0.00144984050221,14.9763,0.10566902160644531,0.3440055847167969,0.862249,7.10169,0.371986,0.965593036328,263,8.211139917373657,-8043.6609602,0.406204,0.0,20,-1.01373970509,6.299433708190918,25270.6,-28.1993,-15.3483,-7363.0709269,0.0,-0.723275,-14.7261,2235.137466430664,442.865723263,-10.2416,1.02779950974,236.49429412,0.406204,0.0389498472214,-13.5289,-1506.40929896,-6913.07809615,-1.05268955231,0.133486,0.845167,0.00641086278483
-8.05908,10.1356,-11.8511,-10.0031,-0.140607449716,-0.00142967573033,14.4602,0.09385895729064941,0.31993985176086426,0.862295,6.29161,0.238381,0.9162769075,264,8.3386070728302,-7490.64804935,0.32634,0.0,20,-1.01356375217,6.486253261566162,25226.1,-26.8056,-14.6986,-6905.02450355,0.0,2.1655,-13.8101,2243.4823772907257,414.511418127,-10.3204,0.971059961701,295.128462987,0.32634,0.0415343046188,-13.5817,-1406.58204684,-6446.33757925,-1.05509805679,0.172902,0.891248,0.0064652543515
-8.69317,10.1188,-11.8297,-9.92964,-0.140394039032,-0.00143972933544,14.686,0.16336464881896973,0.3033928871154785,0.860503,6.99901,0.430009,0.971379323726,265,8.227124691009521,-7565.81886983,0.382965,0.0,20,-1.01188111305,6.3209874629974365,24805.3,-27.1203,-15.116,-7165.57770886,0.0,-2.06741,-14.3312,2251.7169332504272,451.689498882,-10.2347,1.04521276613,232.226208907,0.382965,0.0359973907471,-13.5593,-1451.82006211,-6738.06115246,-1.0478785038,0.141171,0.857006,0.00649859709665
-8.41326,10.0957,-11.8477,-9.92958,-0.139414874432,-0.00146303018467,14.5122,0.1127316951751709,0.31766605377197266,0.857937,6.73976,0.37958,0.957338115133,266,8.336214542388916,-8207.64787197,0.386804,0.0,20,-1.00957107544,6.497345685958862,24238.8,-28.8777,-14.8918,-7051.4379428,0.0,1.64457,-14.1029,2260.060012817383,416.021947404,-10.2342,0.972921799424,397.045269507,0.386804,0.0487012863159,-13.6264,-1430.43398423,-6537.94201875,-1.05827236176,0.152786,0.869449,0.00987092591822
-8.06113,10.0832,-11.7793,-9.94546,-0.13839096285,-0.00147118594881,14.415,0.15247130393981934,0.31585693359375,0.856407,6.42805,0.0802481,0.964143931098,267,8.312330484390259,-7758.63884664,0.377824,0.0,20,-1.00832402706,6.412279844284058,23938.5,-28.6565,-14.4952,-6964.11033529,0.0,1.64606,-13.9282,2268.3784697055817,400.938347083,-10.2621,0.941738842965,246.790674285,0.377824,0.0389449596405,-13.5658,-1407.29936041,-6594.13404465,-1.0472689867,0.165724,0.883592,0.0064544309862
-9.2859,10.0637,-11.8122,-9.85325,-0.139248182026,-0.001452537129,15.0906,0.13993525505065918,0.3292689323425293,0.854409,7.71795,0.2817,0.929761134201,268,8.319776773452759,-7920.35044479,0.406141,0.0,20,-1.00637257099,6.32681131362915,23475.8,-29.7681,-15.3723,-7431.83985534,0.0,-3.03623,-14.8637,2276.705076932907,426.593580154,-10.1853,0.993887879462,246.288616019,0.406141,0.0420988798141,-13.5997,-1493.82216826,-7057.08446169,-1.04847145081,0.106997,0.816813,0.0064536165446
-8.20964,10.0591,-11.7917,-9.89075,-0.138444567781,-0.00143107667423,14.3548,0.15356850624084473,0.33272314071655273,0.853998,6.64985,0.0473758,0.955489505937,269,8.268241167068481,-7457.14980221,0.372153,0.0,20,-1.00590932369,6.34992241859436,23367.4,-26.4331,-14.4022,-6859.57905145,0.0,-0.607394,-13.7192,2284.9798243045807,421.846332731,-10.2072,0.983568309918,277.451640515,0.372153,0.0353754758835,-13.6149,-1375.45577265,-6348.27599406,-1.04128479958,0.15628,0.878192,0.00646021263674
-8.02412,10.0341,-11.8078,-9.91956,-0.138581925236,-0.00147288014086,14.1734,0.14122819900512695,0.3117060661315918,0.851189,6.60255,-0.0104446,0.961097310804,270,8.14391303062439,-7507.39021063,0.291969,0.0,20,-1.00340855122,6.162674188613892,22790.3,-27.2023,-14.163,-6726.95828883,0.0,0.276244,-13.4539,2293.1300926208496,466.88068927,-10.216,1.07381618392,243.775900052,0.291969,0.0335842370987,-13.6915,-1364.07988955,-6485.65118963,-1.03699278831,0.174922,0.880254,0.00640917336568
-8.95337,10.0047,-11.8129,-9.80803,-0.138915305542,-0.00145429824249,14.5792,0.16185927391052246,0.3258798122406006,0.84788,7.407,0.301328,0.952830051187,271,8.297028541564941,-7568.22482038,0.365899,0.0,20,-1.00046551228,6.289318561553955,22129.3,-27.4965,-14.8805,-7132.46697139,0.0,-1.75047,-14.2649,2301.4333369731903,457.748148834,-10.1315,1.05586590145,206.462209744,0.365899,0.0399057865143,-13.7112,-1438.18301777,-6792.44623041,-1.04037129879,0.13396,0.834739,0.00644245976582
-8.45883,10.0031,-11.8488,-9.7914,-0.138060948398,-0.00145260480088,14.4254,0.13797831535339355,0.3231339454650879,0.847803,6.83647,0.262072,0.964016033067,272,8.448174953460693,-7755.3794241,0.343278,0.0,20,-1.00031077862,6.529686212539673,22095.0,-30.3361,-14.6875,-7042.46788577,0.0,-1.7556,-14.0849,2309.8878502845764,395.628526514,-10.1193,0.930770606227,310.658900941,0.343278,0.0383763313293,-13.799,-1413.70842398,-6596.47288418,-1.03868710995,0.150045,0.869287,0.00642874091864
-8.74975,9.97427,-11.8577,-9.85564,-0.138879837704,-0.00143154367186,14.8025,0.10327577590942383,0.35053348541259766,0.844794,7.29065,0.150282,0.967732244076,273,8.3178551197052,-8017.5613699,0.343756,0.0,20,-0.997426688671,6.413884401321411,21466.9,-26.9267,-14.9528,-7191.99083297,0.0,-2.87418,-14.384,2318.212215423584,443.00794586,-10.1791,1.0263272731,306.207904276,0.343756,0.0366068482399,-13.8318,-1467.71917537,-6843.68383837,-1.03403353691,0.13023,0.849145,0.00643981341273
-8.2938,9.97072,-11.8967,-9.83999,-0.139072940355,-0.00148239158848,14.3674,0.0960850715637207,0.351776123046875,0.844234,6.75666,0.186656,0.928808190198,274,8.470561981201172,-7849.0804863,0.31266,0.0,20,-0.997071862221,6.596641302108765,21390.8,-27.3518,-14.554,-6892.39290228,0.0,-1.87169,-13.7848,2326.689743041992,411.561100928,-10.1648,0.9636775338,368.115909322,0.31266,0.0425634384155,-13.8839,-1391.47455029,-6395.85366058,-1.03963530064,0.158573,0.874344,0.00640132138506
-9.23905,9.97124,-11.9207,-9.73772,-0.138921742765,-0.00142680658755,14.8075,0.11687493324279785,0.3178269863128662,0.844239,7.51571,0.645643,0.9741575512,275,8.524839162826538,-7736.90707803,0.313736,0.0,20,-0.997123658657,6.589879751205444,21401.9,-26.9244,-15.4531,-7268.95129324,0.0,-1.50001,-14.5379,2335.223673582077,466.377150043,-10.0518,1.07310284944,177.637627819,0.313736,0.0338097214699,-13.9133,-1482.00699092,-6992.36958575,-1.03093338013,0.129942,0.836206,0.00649805460125
-8.1055,9.93365,-11.9617,-9.76698,-0.138157656235,-0.00144601316574,14.1792,0.09653115272521973,0.3232698440551758,0.840444,6.44578,0.301214,0.931668865759,276,8.389312744140625,-7770.34321594,0.33974,0.0,20,-0.993365645409,6.49932599067688,20612.5,-29.9953,-14.4804,-6799.59344951,0.0,-0.322312,-13.5992,2343.6196789741516,421.075239371,-10.0938,0.981754148142,338.097334888,0.33974,0.040757060051,-14.0158,-1365.88490674,-6333.3196702,-1.03412270546,0.176888,0.871435,0.00640532840043
-9.13449,9.9069,-11.9837,-9.68014,-0.139741361141,-0.00145109236024,14.9479,0.09534263610839844,0.30117344856262207,0.837351,7.52837,0.402358,0.955697928094,277,8.350263118743896,-8307.59516144,0.408094,0.0,20,-0.990689456463,6.427488803863525,20068.3,-31.2782,-15.3502,-7292.42547433,0.0,-1.16361,-14.5849,2351.977900505066,437.302907226,-10.0173,1.01579826795,308.574063247,0.408094,0.0363367199898,-14.0449,-1472.77012417,-6883.98507452,-1.02702617645,0.117091,0.831989,0.0064410646446
-8.79753,9.87063,-12.0575,-9.74898,-0.138816995771,-0.00142090288283,14.872,0.09523892402648926,0.3162953853607178,0.833808,7.09968,0.256718,0.958847302868,278,8.34765076637268,-7834.0058229,0.334184,0.0,20,-0.987062871456,6.5109193325042725,19353.5,-29.1083,-15.1287,-7125.91302835,0.0,1.1844,-14.2518,2360.3319766521454,439.324582729,-10.0876,1.01888706411,325.447620816,0.334184,0.0348675847054,-14.1623,-1454.50163164,-6640.54813623,-1.02193045616,0.127825,0.858285,0.00640620430931
-9.06976,9.85816,-12.0608,-9.69125,-0.138070242184,-0.00141053587562,14.6355,0.09821629524230957,0.34307432174682617,0.832731,7.26271,0.573626,0.968504235749,279,8.235429525375366,-7456.67683935,0.374696,0.0,20,-0.985816299915,6.3139190673828125,19113.8,-28.4789,-15.2092,-6989.88944948,0.0,-2.22644,-13.9798,2368.5803804397583,498.684091053,-10.0204,1.13684896017,220.828730841,0.374696,0.0446168780327,-14.1698,-1427.78896633,-6652.57354927,-1.03043317795,0.13436,0.853558,0.00998820830137
-9.27631,9.84224,-12.0775,-9.68955,-0.13844905993,-0.00144951023549,14.6534,0.09410405158996582,0.3132169246673584,0.830633,7.44817,0.695337,0.878832517984,280,8.252644777297974,-7486.53770399,0.342492,0.0,20,-0.984223604202,6.420916557312012,18811.8,-30.9791,-15.3487,-7003.72047307,0.0,2.91388,-14.0074,2376.839541912079,479.828351187,-10.0322,1.09955527254,559.750164615,0.342492,0.0460057258606,-14.2155,-1452.10750662,-4770.65538722,-1.03022933006,0.141282,0.844302,0.0099625242874
-7.87054,9.8279,-12.1515,-9.80686,-0.138110567095,-0.00143158452796,14.0577,0.09502148628234863,0.3195619583129883,0.829034,6.14774,0.325657,0.951432848322,281,8.253572940826416,-7109.32525861,0.349952,0.0,20,-0.982790052891,6.376400947570801,18543.9,-27.711,-14.3834,-6552.02718545,0.0,-1.02077,-13.1041,2385.0994489192963,470.315197924,-10.1073,1.08017254747,240.131595195,0.349952,0.0347983241081,-14.3243,-1339.70617877,-6187.05318022,-1.017588377,0.18454,0.902518,0.0064710737206
