LossAfter,AvgRewardFwd,ProcessExecTime,AvgRewardCtrl,AverageDiscountedReturn,Time,ItrTime,EnvExecTime,dLoss,Entropy,Iteration,MeanKLBefore,AveragePolicyStd,AvgRewardFlipped,MeanKL,Perplexity,AverageReturn,NumTrajs,MinReturn,PolicyExecTime,MaxReturn,StdReturn,ExplainedVariance,LossBefore,AvgRewardContact
-0.791204690933,1.09424072124,0.146437406539917,-0.106191851284,89.1132955362,4633.420615434647,11.573774337768555,10.262474775314331,0.0345295071602,7.56675,368,0.0,0.624108,0.0,0.00988344475627,1932.85,493.260100219,40,-1.13497963919,0.2474958896636963,586.284704622,107.458546898,0.655259601887,-0.756675183773,-0.00152866951789
-0.784457981586,1.09872719587,0.14240384101867676,-0.10618739363,89.1675960519,4645.012304067612,11.587704420089722,10.261560678482056,0.0243433117867,7.60115,369,0.0,0.626824,0.0,0.00643184268847,2000.49,495.523154469,40,186.875680361,0.2563161849975586,591.357808217,95.6447549298,0.737473879489,-0.7601146698,-0.00149349329827
-0.781644284725,1.13424934901,0.1470777988433838,-0.105806878694,90.8581395292,4656.568697929382,11.552347183227539,10.22384524345398,0.0241907835007,7.57453,370,0.0,0.624665,0.0,0.00647925166413,1947.95,513.46493236,40,270.444142965,0.24608182907104492,603.576311533,54.6227818811,0.776853480166,-0.757453501225,-0.0015126055955
-0.779182434082,1.13598196681,0.16309285163879395,-0.105653857833,89.8429354551,4668.1276931762695,11.555134296417236,10.21729326248169,0.0265089273453,7.52673,371,0.0,0.620846,0.0,0.00640443712473,1857.03,514.41495645,40,383.66379213,0.24658703804016113,605.701910507,42.913835027,0.854957610598,-0.752673506737,-0.00149819607576
-0.786042809486,1.09932117037,0.14180278778076172,-0.105248087399,87.2168460629,4679.700888156891,11.569329738616943,10.257000207901001,0.0313253998756,7.54717,372,0.0,0.622419,0.0,0.00995949376374,1895.38,496.282074284,40,-71.3457847953,0.247969388961792,600.495100625,129.090566303,0.309659045973,-0.754717409611,-0.00150893440526
-0.785733222961,1.09831262406,0.14799761772155762,-0.105059248678,90.9198534689,4691.279720544815,11.574858665466309,10.258542776107788,0.0308956503868,7.54838,373,0.0,0.622381,0.0,0.00996077712625,1897.66,495.871388311,40,70.3383949741,0.247833251953125,613.357747952,103.381613056,0.752675021154,-0.754837572575,-0.00151059876168
-0.778535723686,1.14372500948,0.1411452293395996,-0.105841197143,94.0183823285,4702.851806879044,11.56802773475647,10.240033626556396,0.0244051814079,7.5413,374,0.0,0.621835,0.0,0.00647315848619,1884.29,518.183774809,40,333.973843999,0.2493419647216797,634.257248376,51.8480451097,0.799706150921,-0.754130542278,-0.00151626271774
-0.775148928165,1.12296531709,0.14499354362487793,-0.105211231284,93.3961668789,4714.4413294792175,11.58570408821106,10.273094654083252,0.0230481624603,7.52101,375,0.0,0.620337,0.0,0.00641949754208,1846.42,508.114712291,40,212.893169238,0.24595427513122559,584.185923339,67.9223877774,0.732962194285,-0.752100765705,-0.00152466122371
-0.783883631229,1.0746880031,0.1423039436340332,-0.105603626439,90.0153395552,4726.082995414734,11.637635231018066,10.322104930877686,0.0345451831818,7.49338,376,0.0,0.618286,0.0,0.00996954832226,1796.12,483.787357391,40,86.0411874235,0.257554292678833,585.555377964,108.60725018,0.606516222864,-0.749338448048,-0.00150966187866
-0.781342744827,1.10701202787,0.14108705520629883,-0.105999122916,90.2646780245,4737.708398103714,11.62157654762268,10.31609034538269,0.0300589799881,7.51284,377,0.0,0.619651,0.0,0.0099869556725,1831.41,499.750073866,40,-6.36225812169,0.24588608741760254,599.753511187,95.6735605661,0.805342467754,-0.751283764839,-0.00151275722445
-0.776835739613,1.15857388844,0.14717507362365723,-0.105164027099,94.5459864714,4749.275011777878,11.561840534210205,10.238486289978027,0.0257967710495,7.51039,378,0.0,0.619591,0.0,0.00642959726974,1826.93,525.95029865,40,440.270404197,0.24719667434692383,586.366845938,29.7521284811,0.811330004712,-0.751038968563,-0.00150926404493
-0.777905285358,1.16458254182,0.14496731758117676,-0.105100074339,95.0565333289,4760.8598601818085,11.580842971801758,10.265857219696045,0.0266997218132,7.51205,379,0.0,0.619786,0.0,0.00999621301889,1829.97,528.989660561,40,280.692240514,0.2474536895751953,602.226164828,52.0399793543,0.81722071101,-0.751205563545,-0.00150314635506
-0.774698734283,1.14326884886,0.14857959747314453,-0.104733461116,91.7185999967,4772.4165942668915,11.552702903747559,10.21651029586792,0.0253989696503,7.493,380,0.0,0.618384,0.0,0.0064566177316,1795.43,518.518343127,40,258.567954101,0.24590229988098145,604.010628247,56.6862485604,0.759535768324,-0.749299764633,-0.00149870149591
-0.768712162971,1.15872474637,0.1550602912902832,-0.105160063772,94.9915955237,4783.993601799011,11.57302188873291,10.24363899230957,0.0212380290031,7.47474,381,0.0,0.617014,0.0,0.00648598186672,1762.94,526.031024969,40,397.578366453,0.24715471267700195,600.059093437,42.2689606805,0.863376525472,-0.747474133968,-0.00150263266249
-0.764730751514,1.16256272174,0.14940643310546875,-0.104715466858,91.1804766615,4795.556248664856,11.558598279953003,10.239628791809082,0.0192602276802,7.4547,382,0.0,0.615588,0.0,0.0064611742273,1727.97,528.174096224,40,442.41919116,0.24584436416625977,612.70374711,36.8699102168,0.876026916811,-0.745470523834,-0.00149906243634
-0.773386538029,1.15480909984,0.14160466194152832,-0.104675262936,91.6417105423,4807.08939743042,11.529023170471191,10.234206914901733,0.0313931107521,7.41994,383,0.0,0.613004,0.0,0.009969195351,1668.93,524.311453563,40,288.245161288,0.24532365798950195,615.811794432,51.6680121389,0.70481077454,-0.741993427277,-0.00151092977849
-0.770751774311,1.13360522583,0.1492006778717041,-0.105043522883,91.5549432658,4818.676759004593,11.583524465560913,10.257829666137695,0.0277208089828,7.43031,384,0.0,0.613859,0.0,0.00998966582119,1686.33,513.518735388,40,24.71650077,0.2553684711456299,613.442508633,91.7771257171,0.765225753515,-0.743030965328,-0.00152423216952
-0.768822968006,1.18964265291,0.1486663818359375,-0.104476152161,94.7749745363,4830.195873975754,11.514613628387451,10.20781683921814,0.0284388065338,7.40384,385,0.0,0.611928,0.0,0.00997147709131,1642.28,541.837830166,40,448.051864978,0.24628329277038574,629.008236654,38.6646431935,0.871243561187,-0.740384161472,-0.00149084041843
-0.786803007126,1.15048457285,0.1416642665863037,-0.104201966452,92.435409767,4841.743672370911,11.543343782424927,10.235400676727295,0.0471008419991,7.39703,386,0.0,0.611384,0.0,0.00997315254062,1631.13,522.385066979,40,342.526624182,0.2505331039428711,598.182902938,48.4607192134,0.17936759741,-0.739702165127,-0.00151247244236
-0.76333886385,1.16604738436,0.14164113998413086,-0.104095538169,94.9389971691,4853.300578117371,11.552870273590088,10.233124256134033,0.0231248736382,7.40214,387,0.0,0.611983,0.0,0.00640678266063,1639.49,530.222180395,40,302.458206234,0.2458357810974121,623.70182475,52.3754819945,0.855098765933,-0.740213990211,-0.0015074854
-0.778378307819,1.1606570971,0.15003705024719238,-0.104286651244,93.6005306167,4864.898170471191,11.593632459640503,10.251440525054932,0.0392043590546,7.39174,388,0.0,0.611135,0.0,0.00642783055082,1622.52,527.428001869,40,237.555244061,0.24754858016967773,599.924598869,56.8268598024,0.698964932445,-0.739173948765,-0.00151444211777
-0.761849403381,1.16160320249,0.15135550498962402,-0.10335981982,94.0104768892,4876.442591905594,11.540380954742432,10.220650434494019,0.0224823355675,7.39367,389,0.0,0.611133,0.0,0.00645727990195,1625.66,528.372475516,40,123.019376359,0.2454526424407959,614.630607363,74.7140354494,0.783105394382,-0.739367067814,-0.00149843163756
-0.769582390785,1.08522450109,0.1413118839263916,-0.103414443255,92.1679514592,4888.092965364456,11.645857095718384,10.337124347686768,0.0322424769402,7.3734,390,0.0,0.609503,0.0,0.00641770940274,1593.04,490.139767967,40,97.1459411263,0.2512538433074951,586.749092353,117.257347312,-0.305847142605,-0.737339913845,-0.00153052189606
-0.760730028152,1.11767786849,0.1480410099029541,-0.103384758291,92.2215785737,4899.740921258926,11.643900632858276,10.302952289581299,0.0239269733429,7.36803,391,0.0,0.609025,0.0,0.00642576534301,1584.5,506.398522001,40,-7.87184486781,0.2472238540649414,596.567449925,113.971956685,0.823216705253,-0.73680305481,-0.00149606619751
-0.762517750263,1.14362951272,0.14120984077453613,-0.103405835083,93.6006677713,4911.316902399063,11.571991682052612,10.265298128128052,0.0257478356361,7.3677,392,0.0,0.60896,0.0,0.0064252205193,1583.99,519.351524177,40,117.580183176,0.24566173553466797,597.145321346,80.2801488061,0.827088356637,-0.736769914627,-0.0015206292852
-0.766091644764,1.11696863986,0.14300084114074707,-0.103204467093,92.2827643854,4922.9425439834595,11.62167501449585,10.309520244598389,0.0302171707153,7.35875,393,0.0,0.608181,0.0,0.00993402861059,1569.87,506.113739129,40,143.784687783,0.24883174896240234,599.355003008,81.4552221076,0.757364050949,-0.735874474049,-0.00153669451173
-0.756177425385,1.1699494028,0.15111112594604492,-0.103407283768,96.3655358234,4934.518112897873,11.571332693099976,10.236451387405396,0.0203640460968,7.35813,394,0.0,0.607922,0.0,0.00643425900489,1568.91,532.5210278,40,461.934739252,0.248809814453125,583.476242381,27.7572216582,0.868097829595,-0.735813379288,-0.00150006342715
-0.775921106339,1.12317618327,0.14631032943725586,-0.103723898496,91.7100791701,4946.129515647888,11.607494592666626,10.290650129318237,0.0427788496017,7.33142,395,0.0,0.605799,0.0,0.00996320042759,1527.55,508.967154628,40,-66.6981321012,0.2487187385559082,593.662371415,127.530235223,-0.0166306729337,-0.733142256737,-0.00151797551577
-0.763680279255,1.17377352881,0.14769458770751953,-0.103929101427,95.6796353631,4957.696226835251,11.562769174575806,10.248372793197632,0.0304810404778,7.33199,396,0.0,0.605747,0.0,0.00998151954263,1528.43,534.17271408,40,358.108103258,0.2523458003997803,629.684368397,51.5872849764,0.836990753605,-0.733199238777,-0.00149899922332
-0.757841706276,1.10416505277,0.14550471305847168,-0.103996572078,92.6655333412,4969.318364858627,11.617918491363525,10.297893047332764,0.0242723822594,7.33569,397,0.0,0.60601,0.0,0.00640544528142,1534.09,499.316970908,40,279.591847772,0.24591755867004395,585.258094923,67.6825759815,0.782585450602,-0.733569324017,-0.00153453887883
-0.755905389786,1.16839699624,0.14313316345214844,-0.104432589846,94.6347312238,4980.889534235001,11.567288875579834,10.239787340164185,0.0231574177742,7.32748,398,0.0,0.605401,0.0,0.00641018524766,1521.54,531.232355731,40,431.465562927,0.24791359901428223,616.942171605,40.4475957487,0.852043404263,-0.732747972012,-0.001499694929
-0.755551934242,1.15741901331,0.1443488597869873,-0.104169905279,96.1302700013,4992.49472284317,11.601322174072266,10.246473550796509,0.0238361358643,7.31716,399,0.0,0.60463,0.0,0.00641987053677,1505.92,525.873668314,40,80.3721689451,0.2462785243988037,630.303210117,82.383437354,0.749924745397,-0.731715798378,-0.00150177140736
-0.756390035152,1.12069236319,0.14470243453979492,-0.103439060367,93.0139386486,5004.114658355713,11.615952253341675,10.292623043060303,0.0254463553429,7.30944,400,0.0,0.604147,0.0,0.00640527112409,1494.33,507.866019298,40,30.599330443,0.2478179931640625,627.405362829,122.117506574,0.62688654528,-0.73094367981,-0.00152126422948
-0.757363855839,1.18287794965,0.1471397876739502,-0.103838575624,98.2909093879,5015.637954950333,11.519354343414307,10.192127704620361,0.026914358139,7.30449,401,0.0,0.603762,0.0,0.0099823884666,1486.96,538.779367495,40,422.789232571,0.25450634956359863,595.08574681,35.102915436,0.858359990868,-0.7304494977,-0.00148063903922
-0.751729309559,1.100757313,0.14049577713012695,-0.103967435248,90.2226398379,5027.2362422943115,11.594272375106812,10.276458024978638,0.0229322314262,7.28797,402,0.0,0.602565,0.0,0.00642482284456,1462.6,497.655171348,40,8.37099609306,0.24660444259643555,604.993938166,114.970483619,0.672063699016,-0.728797078133,-0.00147953505514
-0.756465137005,1.15112555166,0.1429455280303955,-0.104067463405,92.0277365468,5038.805202484131,11.56503677368164,10.26733136177063,0.0291495323181,7.27315,403,0.0,0.601379,0.0,0.00998341105878,1441.09,522.771600096,40,-8.06818633076,0.24679899215698242,593.35927018,91.2900100644,0.850256722655,-0.727315604687,-0.00151488806867
-0.758022487164,1.1626056224,0.14451169967651367,-0.103808444297,95.8261900146,5050.393362760544,11.584093570709229,10.269309043884277,0.0315484404564,7.26474,404,0.0,0.600787,0.0,0.0099319210276,1429.01,528.650495907,40,257.220971756,0.24585342407226562,608.008233213,64.4420470936,0.812802347972,-0.726474046707,-0.00149618628414
-0.747470021248,1.19343893262,0.14351296424865723,-0.10361190777,96.3641869581,5061.973485469818,11.576210021972656,10.231877565383911,0.0206081271172,7.26862,405,0.0,0.601058,0.0,0.00644130073488,1434.56,544.172278964,40,485.974147378,0.24848699569702148,591.158811338,25.991168474,0.897267582377,-0.726861894131,-0.00148246692077
-0.755142748356,1.13414066967,0.14505505561828613,-0.103592706872,92.5703103188,5073.5438141822815,11.566389083862305,10.247916460037231,0.0309353470802,7.24207,406,0.0,0.59903,0.0,0.0064248200506,1396.99,514.523576731,40,-23.5928693332,0.24571919441223145,609.39868168,106.527005552,-0.319472161337,-0.724207401276,-0.0015008093344
-0.755770921707,1.14529937837,0.15001702308654785,-0.102924979384,95.477795016,5085.13996720314,11.59235954284668,10.284866333007812,0.0323998332024,7.23371,407,0.0,0.598482,0.0,0.00999055802822,1385.35,520.440267153,40,1.27981281363,0.24592351913452148,625.369741972,116.967446676,0.0756526538239,-0.723371088505,-0.00149386468481
-0.755656719208,1.14342678144,0.14504170417785645,-0.103736673478,97.3948478218,5096.757599830627,11.6135413646698,10.288470029830933,0.0321751832962,7.23482,408,0.0,0.598484,0.0,0.00997613091022,1386.89,519.091129249,40,181.186470149,0.2540924549102783,600.504712626,77.5660711201,0.785005917919,-0.723481535912,-0.00150784946019
-0.747945487499,1.16278764043,0.14102745056152344,-0.103944361543,97.880694835,5108.323385715485,11.561790704727173,10.246947526931763,0.0235562324524,7.24389,409,0.0,0.599117,0.0,0.00645293202251,1399.53,528.662197394,40,71.9790964064,0.24634313583374023,616.82621224,85.3689642616,0.762115169098,-0.724389255047,-0.00151888409831
-0.74657201767,1.16342437528,0.1485147476196289,-0.103609301174,97.1632520696,5119.939511299133,11.612209796905518,10.290560722351074,0.0241039395332,7.22468,410,0.0,0.597654,0.0,0.00643794424832,1372.9,529.155222197,40,75.9674149664,0.24849796295166016,619.138457224,96.9226228188,0.5206855542,-0.722468078136,-0.00150462970752
-0.741727173328,1.17528778553,0.14731550216674805,-0.103581532247,94.9400215655,5131.477052688599,11.53337836265564,10.207798719406128,0.0204792618752,7.21248,411,0.0,0.59673,0.0,0.00643964065239,1356.25,535.104430621,40,356.063356083,0.24776315689086914,620.391940311,53.592850927,0.836610596366,-0.721247911453,-0.00149739204386
-0.760583162308,1.15849167452,0.14248085021972656,-0.103096229383,94.7940955384,5143.044247627258,11.563148021697998,10.263983011245728,0.0415198802948,7.19063,412,0.0,0.595104,0.0,0.00990625005215,1326.94,526.953170866,40,209.368016682,0.24691033363342285,608.656274778,67.3393952894,0.542395513291,-0.719063282013,-0.00148910340401
-0.73960518837,1.1974337576,0.14300847053527832,-0.103468180163,95.678402938,5154.615738868713,11.5674409866333,10.245500802993774,0.0207347869873,7.18871,413,0.0,0.595038,0.0,0.0064247213304,1324.39,546.235773703,40,469.659989715,0.2568943500518799,608.77920681,35.3380807201,0.873695880865,-0.718870401382,-0.00149403002871
-0.738657712936,1.17236191239,0.1440720558166504,-0.10392877897,96.9954765223,5166.204885959625,11.585111379623413,10.26955533027649,0.0212529301643,7.17405,414,0.0,0.593911,0.0,0.00646539311856,1305.12,533.474580095,40,125.713966548,0.24762916564941406,617.56345059,73.1391570425,0.674208955376,-0.717404782772,-0.00148397322801
-0.733233690262,1.17437585172,0.14471673965454102,-0.104534874195,96.0283679662,5177.764267444611,11.555263996124268,10.229100942611694,0.018934071064,7.143,415,0.0,0.591537,0.0,0.00647625047714,1265.21,534.173562399,40,397.415901295,0.24834322929382324,622.597873798,49.149934179,0.817196749272,-0.714299619198,-0.00149385272581
-0.737335205078,1.2055784492,0.14293551445007324,-0.103593527504,97.8334493241,5189.300493478775,11.53227424621582,10.238853454589844,0.0286093950272,7.08726,416,0.0,0.587413,0.0,0.00995810609311,1196.62,550.252305857,40,392.172391686,0.2517099380493164,628.575210638,46.5862040553,0.833063920036,-0.708725810051,-0.00148030998198
-0.732811629772,1.16416150798,0.14582562446594238,-0.10334315511,94.9026252127,5200.883229494095,11.578610897064209,10.269971132278442,0.0249347686768,7.07877,417,0.0,0.586652,0.0,0.00647119386122,1186.5,529.65022943,40,-5.74106358795,0.24675226211547852,603.435161177,93.5989602936,0.46461613962,-0.707876861095,-0.00151789401349
-0.734963595867,1.1766141127,0.14182329177856445,-0.103022060305,94.8440302813,5212.488488912582,11.601366519927979,10.269295930862427,0.0288862586021,7.06077,418,0.0,0.585321,0.0,0.00999408587813,1165.35,536.04917769,40,16.7555864361,0.25069546699523926,610.12016863,95.5408393604,0.806370316654,-0.706077337265,-0.00149369701454
-0.726762712002,1.12694491593,0.14539170265197754,-0.10316196149,95.5921917274,5224.150177001953,11.655910015106201,10.334167718887329,0.0221694111824,7.04594,419,0.0,0.584271,0.0,0.00640547322109,1148.18,511.130174339,40,28.5052498214,0.2485487461090088,617.510365345,128.708214007,0.756554568852,-0.704593300819,-0.0015226057671
-0.72372341156,1.22395059463,0.1481001377105713,-0.103571229409,99.8469308267,5235.731947422028,11.577869176864624,10.248483419418335,0.0210952758789,7.02628,420,0.0,0.582829,0.0,0.00644639274105,1125.84,559.45151924,40,485.341561655,0.25475049018859863,640.563458526,37.9014665781,0.86148304991,-0.702628135681,-0.00147632673953
-0.725747346878,1.18095834416,0.14374327659606934,-0.103126667098,97.5613672732,5247.290797948837,11.554932355880737,10.23413896560669,0.0249234437943,7.00824,421,0.0,0.5815,0.0,0.00641986308619,1105.71,538.16832133,40,208.254056462,0.2483985424041748,624.477294222,64.0521663497,0.769054443613,-0.700823903084,-0.00149503440384
-0.748427629471,1.22255045151,0.140641450881958,-0.104015615128,100.021940996,5258.82838511467,11.532878875732422,10.231819868087769,0.049133181572,6.99294,422,0.0,0.580422,0.0,0.00998625531793,1088.92,558.52715242,40,233.371694676,0.24751543998718262,626.330320199,61.99253731,0.840677930074,-0.699294447899,-0.00148053154653
-0.722091555595,1.17880596704,0.14335155487060547,-0.103660240025,97.9054931526,5270.4200575351715,11.58773398399353,10.278853416442871,0.0219032764435,7.00188,423,0.0,0.581071,0.0,0.00642632273957,1098.7,536.826688859,40,90.9930418433,0.2476651668548584,604.039319761,80.4130341448,0.813246073641,-0.700188279152,-0.00149234930194
-0.717502057552,1.21896614651,0.14209246635437012,-0.104165400509,98.9756880512,5281.939330816269,11.515199661254883,10.205223560333252,0.0197452306747,6.97757,424,0.0,0.579338,0.0,0.00643305806443,1072.31,556.653108561,40,488.597044367,0.24720549583435059,618.432735427,32.9390008899,0.890674489797,-0.697756826878,-0.00149452887646
-0.714751005173,1.23308403185,0.1490464210510254,-0.103282126586,99.5006933581,5293.50811624527,11.564413785934448,10.212465763092041,0.0196952223778,6.95056,425,0.0,0.577377,0.0,0.00642983848229,1043.73,564.157539936,40,512.754602753,0.2490687370300293,638.897748817,30.5236336609,0.915075491837,-0.695055782795,-0.001486825394
-0.722751200199,1.17023824931,0.14564824104309082,-0.103867789776,95.2263257245,5305.073420763016,11.56091833114624,10.258760929107666,0.0299202203751,6.92831,426,0.0,0.575748,0.0,0.00999744888395,1020.77,532.436644569,40,106.102135115,0.2485947608947754,639.66679523,83.3686303207,0.693840333244,-0.692830979824,-0.00149717039408
-0.718691706657,1.19446745031,0.1436748504638672,-0.10420716472,96.7512263223,5316.670151233673,11.59265947341919,10.266600847244263,0.0257945656776,6.92897,427,0.0,0.575754,0.0,0.00640168366954,1021.44,544.381459919,40,3.1492734934,0.25430750846862793,611.671711976,91.2167944602,0.840747210963,-0.69289714098,-0.00149736574791
-0.718938469887,1.18235221537,0.14195680618286133,-0.103557133953,97.1714020575,5328.225472688675,11.551270961761475,10.225086450576782,0.0262022614479,6.92736,428,0.0,0.575602,0.0,0.00643047085032,1019.8,538.652609612,40,420.555468504,0.24657607078552246,609.746624884,43.321256165,0.819352448522,-0.692736208439,-0.00148986219402
-0.726767778397,1.20332176177,0.1494886875152588,-0.103046294056,97.6856127289,5339.783493280411,11.55411958694458,10.233196496963501,0.0346683263779,6.92099,429,0.0,0.575165,0.0,0.00999120436609,1013.33,549.392979203,40,45.1854918166,0.24613404273986816,644.52311611,87.7381331331,0.476592227995,-0.692099452019,-0.00148950930747
-0.715046525002,1.16483534757,0.14210796356201172,-0.103247823962,94.3610871735,5351.361786842346,11.574397087097168,10.257853507995605,0.0238546729088,6.91192,430,0.0,0.574493,0.0,0.00640149461105,1004.17,530.046038836,40,222.462204747,0.25388264656066895,620.880825845,72.8943164496,0.825743198191,-0.691191852093,-0.00149544593493
-0.721763670444,1.21624980346,0.14966773986816406,-0.102831545604,96.9209148179,5362.915016889572,11.549390077590942,10.236506938934326,0.0299507975578,6.91813,431,0.0,0.574966,0.0,0.00993306469172,1010.43,555.962045764,40,384.31919677,0.24795150756835938,614.734311706,40.8857864217,0.868219698723,-0.691812872887,-0.00149416632369
-0.710619151592,1.23042938213,0.1488330364227295,-0.103527651277,100.687418907,5374.476413011551,11.557396411895752,10.238259077072144,0.0189831852913,6.91636,432,0.0,0.574753,0.0,0.00645513366908,1008.65,562.698165978,40,451.727883627,0.2501251697540283,645.908298891,42.1891049629,0.880043066957,-0.691635966301,-0.0015053988978
-0.725181519985,1.19578508,0.14330124855041504,-0.102523749364,97.9338496531,5386.055815458298,11.574686527252197,10.241988182067871,0.0369112491608,6.8827,433,0.0,0.572349,0.0,0.00997951161116,975.256,545.880031993,40,299.606867134,0.2481834888458252,624.568577703,58.469247318,0.790033586386,-0.688270270824,-0.00150126664991
-0.724714756012,1.20088185117,0.14594483375549316,-0.103049693106,97.6620228652,5397.626236438751,11.566254138946533,10.253912925720215,0.0354512929916,6.89263,434,0.0,0.573109,0.0,0.00996862445027,984.99,548.168106911,40,-51.6580459892,0.24706482887268066,636.060984888,102.06621523,0.157002886214,-0.68926346302,-0.00149594424107
-0.710332989693,1.20262323314,0.14203643798828125,-0.103044382965,96.9469911075,5409.1865746974945,11.556282043457031,10.251414775848389,0.0223131775856,6.8802,435,0.0,0.572192,0.0,0.00642899330705,972.818,549.047502353,40,271.656331404,0.2474353313446045,599.007786149,54.0005072572,0.823711015168,-0.688019812107,-0.00148384546924
-0.714039683342,1.16824658175,0.144456148147583,-0.101797206937,97.4023319629,5420.800890207291,11.61010479927063,10.293691635131836,0.0276101231575,6.8643,436,0.0,0.571013,0.0,0.00641536200419,957.473,532.476276031,40,70.3428323378,0.2484591007232666,629.194587678,103.730684618,0.722142244774,-0.686429560184,-0.00149682274815
-0.70743304491,1.21941193784,0.1467418670654297,-0.102268391129,98.3553339345,5432.360056638718,11.555139541625977,10.240132570266724,0.0206063389778,6.86827,437,0.0,0.571301,0.0,0.00643268646672,961.28,557.825119762,40,448.333667646,0.24649691581726074,633.933918217,39.5688818731,0.88451324998,-0.686826705933,-0.0014933071896
-0.709290206432,1.21528380831,0.1465601921081543,-0.101869525676,98.3379461991,5443.9328100681305,11.568609476089478,10.242948293685913,0.0245231389999,6.84767,438,0.0,0.569854,0.0,0.00641559623182,941.687,555.953529771,40,336.324635417,0.24654197692871094,624.991483186,49.2534464906,0.79477654202,-0.684767067432,-0.00150722309168
-0.70361661911,1.22391529536,0.1459951400756836,-0.103346031304,98.8602194017,5455.505764961243,11.568390369415283,10.231041669845581,0.0199837684631,6.83633,439,0.0,0.56903,0.0,0.00643390743062,931.064,559.533129774,40,448.021523215,0.2476942539215088,623.857260613,41.8305753066,0.86970398501,-0.683632850647,-0.00150300450417
-0.703314244747,1.22562060632,0.14935612678527832,-0.103300850721,101.110339164,5467.092245340347,11.582692861557007,10.2533540725708,0.0214314460754,6.81882,440,0.0,0.567781,0.0,0.0064414977096,914.909,560.405709767,40,454.828455025,0.2569544315338135,651.752545195,37.5136936944,0.888513475653,-0.681882798672,-0.00150833606476
-0.705429971218,1.20116200514,0.14450693130493164,-0.102351162164,99.7990380339,5478.6490483284,11.552917242050171,10.226306200027466,0.0245251059532,6.80905,441,0.0,0.567044,0.0,0.00642092060298,906.008,548.660773523,40,191.018806744,0.24689245223999023,633.867455173,68.8103760624,0.516371692131,-0.680904865265,-0.00148929593196
-0.704242110252,1.18583677619,0.1475811004638672,-0.102999361338,96.0564992031,5490.298604249954,11.645475625991821,10.298218011856079,0.0250723958015,6.7917,442,0.0,0.565859,0.0,0.00645307451487,890.423,540.672169505,40,46.3106978504,0.24810171127319336,642.132596059,102.892995895,0.765992027591,-0.679169714451,-0.00149307583881
-0.707763552666,1.20501944781,0.1462404727935791,-0.102021118648,100.010296204,5501.87279176712,11.5698881149292,10.272590160369873,0.0296638011932,6.781,443,0.0,0.565054,0.0,0.00997666735202,880.947,550.743149273,40,37.1420397668,0.24715375900268555,634.303224865,99.7251481578,0.733099687258,-0.678099751472,-0.00151203061919
-0.712993204594,1.18997925532,0.14436793327331543,-0.101810079257,98.1616675853,5513.476710557938,11.59986400604248,10.294701337814331,0.0367527604103,6.7624,444,0.0,0.563711,0.0,0.00995584856719,864.718,543.344961985,40,28.8782925072,0.2453930377960205,627.842670269,105.927797943,0.43603921172,-0.676240444183,-0.00147925209659
-0.698792755604,1.21238889945,0.14255952835083008,-0.101891668796,98.327880155,5525.070632219315,11.589903116226196,10.275859117507935,0.0219140052795,6.76879,445,0.0,0.564148,0.0,0.00641743605956,870.255,554.505433524,40,-48.5178487272,0.24934768676757812,642.338628309,104.2474175,0.840103683117,-0.676878750324,-0.00148636360686
-0.706482589245,1.18291764363,0.14726543426513672,-0.101340050936,98.6291530902,5536.6808822155,11.606194019317627,10.285280227661133,0.0301913022995,6.76291,446,0.0,0.563718,0.0,0.009990606457,865.16,540.050395265,40,18.034575775,0.24835467338562012,654.403190497,107.019547841,0.781752055187,-0.676291286945,-0.00147680216292
-0.701605081558,1.13788565026,0.14173531532287598,-0.101277493343,96.8318108931,5548.33843588829,11.653731346130371,10.31760287284851,0.0243516564369,6.77253,447,0.0,0.564379,0.0,0.00646711885929,873.519,517.56108123,40,62.67012571,0.2588996887207031,628.375374075,146.87728098,0.605517537789,-0.677253425121,-0.00148599445855
-0.705412507057,1.20041716462,0.14787507057189941,-0.101327340919,97.1168838398,5559.8922572135925,11.549206256866455,10.237254619598389,0.031274497509,6.74138,448,0.0,0.562219,0.0,0.00995674356818,846.727,548.813859832,40,37.4587598099,0.2475576400756836,653.739565665,91.1643486999,0.843287879205,-0.674138009548,-0.00146210404129
-0.705497264862,1.18899085999,0.14173650741577148,-0.101666109701,97.908038873,5571.453581571579,11.557287216186523,10.259910345077515,0.0311181545258,6.74379,449,0.0,0.562381,0.0,0.00998552609235,848.773,542.922099676,40,215.306778218,0.24846577644348145,654.823446543,91.0293945393,0.760670907193,-0.674379110336,-0.00148055093729
-0.699928104877,1.26059678652,0.1476271152496338,-0.101238570518,102.292601138,5582.97066283226,11.513054132461548,10.209791660308838,0.0269005894661,6.73028,450,0.0,0.561432,0.0,0.00997921451926,837.38,578.935653323,40,511.606955117,0.24631834030151367,646.915992937,29.172467292,0.889136963936,-0.673027515411,-0.00148690936022
-0.692458808422,1.23180433918,0.15128397941589355,-0.10169468978,102.427283938,5594.515707731247,11.540936946868896,10.230121850967407,0.0195157527924,6.72943,451,0.0,0.56141,0.0,0.00648462539539,836.671,564.307306291,40,419.829998678,0.24756741523742676,636.282108246,42.7719149062,0.822558246716,-0.67294305563,-0.00149503682156
