AvgRewardFwd,AverageReturn,AvgRewardContact,NumTrajs,LossAfter,ExplainedVariance,ProcessExecTime,PolicyExecTime,ItrTime,dLoss,Time,AveragePolicyStd,AverageDiscountedReturn,MeanKL,Entropy,LossBefore,StdReturn,AvgRewardCtrl,MinReturn,Iteration,EnvExecTime,MeanKLBefore,Perplexity,AvgRewardFlipped,MaxReturn
1.84062178012,869.957151331,-0.00119863287409,40,-0.481328815222,0.906568907026,0.16455459594726562,0.28900575637817383,12.369394302368164,0.0189027488232,11060.770442724228,0.433145,151.848617197,0.00645842589438,4.62426,-0.462426066399,54.5186121856,-0.0995088445794,760.429460568,849,10.858182191848755,0.0,101.927,0.0,977.33733548
1.84219286446,870.855886202,-0.00117469616545,40,-0.481752246618,0.913050417642,0.16533136367797852,0.29812121391296387,12.4656662940979,0.01932695508,11073.240245103836,0.433101,150.632080216,0.00641586445272,4.62425,-0.462425291538,50.6846773714,-0.0993063958899,733.738916594,850,10.850607633590698,0.0,101.927,0.0,962.428283009
1.819843595,859.389753102,-0.00119680418051,40,-0.491789758205,0.401550284113,0.17630386352539062,0.2974998950958252,12.39584732055664,0.0295031368732,11085.640172719955,0.433088,149.42705523,0.00998069439083,4.62286,-0.462286621332,115.810875218,-0.099867284614,242.999258714,851,10.869195222854614,0.0,101.785,0.0,962.988233032
1.85569806033,877.627168715,-0.00118144747417,40,-0.487621575594,0.919531138834,0.16583847999572754,0.30829572677612305,12.461456298828125,0.0249035060406,11098.106306791306,0.433333,149.497614734,0.00997568015009,4.62718,-0.462718069553,43.4954599088,-0.0992622754278,767.41863917,852,10.87991213798523,0.0,102.225,0.0,949.070067046
1.79983051166,849.728942165,-0.00119992276234,40,-0.499974995852,0.339138987295,0.16677570343017578,0.3175780773162842,12.416790246963501,0.0371681451797,11110.527294874191,0.433328,146.532339344,0.00995491910726,4.62807,-0.462806850672,141.04649164,-0.0991727045645,0.491702975934,853,10.879236698150635,0.0,102.316,0.0,959.689159508
1.8281672171,863.666632477,-0.0011732582864,40,-0.533003926277,-4.04156560106,0.16539549827575684,0.2999913692474365,12.522083282470703,0.0691258013248,11123.053608417511,0.433931,151.895941068,0.00984608475119,4.63878,-0.463878124952,110.018440041,-0.0996606938558,227.288003862,854,10.903340339660645,0.0,103.418,0.0,936.241224038
1.78102618428,840.271018747,-0.00119651375889,40,-0.486699402332,0.681101453061,0.16494154930114746,0.30803346633911133,12.449815511703491,0.0227073729038,11135.50751042366,0.433867,145.611997098,0.00643504271284,4.63992,-0.463992029428,152.245691548,-0.0992876330284,-21.8154694299,855,10.897366046905518,0.0,103.536,0.0,947.706240677
1.77428926798,836.591233094,-0.00119863076451,40,-0.491289317608,0.825847024079,0.17156648635864258,0.30278825759887695,12.495327234268188,0.0270004570484,11148.006982564926,0.434012,149.622373398,0.00997501704842,4.64289,-0.464288860559,135.401343888,-0.0999081710308,125.832981796,856,10.915472507476807,0.0,103.844,0.0,947.49002191
1.80780315506,853.466392189,-0.0011927424539,40,-0.487121969461,0.836679202118,0.165696382522583,0.31202268600463867,12.570672035217285,0.0220542550087,11160.581646680832,0.434337,152.352144532,0.00641567166895,4.65068,-0.465067714453,110.402658554,-0.0996776282279,380.835856059,857,11.022374868392944,0.0,104.656,0.0,974.044882871
1.84784033298,874.124208017,-0.0011858189752,40,-0.481922060251,0.913564914063,0.16545462608337402,0.2968294620513916,12.519567728042603,0.0176125466824,11173.105214118958,0.433927,149.578787595,0.00644817342982,4.64309,-0.464309513569,47.0112792577,-0.0984060979748,750.866323775,858,10.913897037506104,0.0,103.865,0.0,968.445228851
1.82473488822,862.191392086,-0.00118815338553,40,-0.481908112764,0.663576771462,0.1760404109954834,0.3081660270690918,12.474236011505127,0.0197369158268,11185.58373761177,0.432808,149.073438325,0.006410098169,4.62171,-0.462171196938,82.9054759981,-0.0991639506602,439.435335366,859,10.988821268081665,0.0,101.668,0.0,991.988664631
1.8268846685,863.200077886,-0.0011888671639,40,-0.495590150356,0.722947148794,0.16340231895446777,0.29361557960510254,12.321116924285889,0.0350396633148,11197.908775568008,0.431955,153.401334348,0.009964290075,4.60551,-0.460550487041,76.7412533997,-0.0992956455658,473.875400868,860,10.793469905853271,0.0,100.034,0.0,971.677373297
1.75054228597,824.938320775,-0.00121797876387,40,-0.492583483458,0.581434451257,0.181168794631958,0.29572319984436035,12.412965774536133,0.0330224335194,11210.326014518738,0.431446,150.394046288,0.00640278914943,4.59561,-0.459561049938,193.74965119,-0.0994476656518,107.657622476,861,10.912305355072021,0.0,99.0486,0.0,970.034285234
1.69412549879,796.935041271,-0.0012256190836,40,-0.490425974131,0.544438327148,0.1622931957244873,0.29039525985717773,12.329797744750977,0.031819075346,11222.659745931625,0.430937,149.403109,0.00999183673412,4.58607,-0.458606898785,206.796125904,-0.0990297971609,50.938528908,862,10.828594446182251,0.0,98.1078,0.0,950.504565987
1.80227510295,850.993249132,-0.00119273859573,40,-0.479230552912,0.859408364982,0.16154861450195312,0.28982019424438477,12.147919416427612,0.0204694271088,11234.812422513962,0.431086,149.63849311,0.00642516929656,4.58761,-0.458761125803,148.570667972,-0.0990958660927,-1.73974027616,863,10.705913066864014,0.0,98.2592,0.0,967.653149301
1.83068675044,865.634760761,-0.00118777017971,40,-0.479623526335,0.863973032773,0.16197586059570312,0.2946436405181885,12.225512266159058,0.0218758285046,11247.042090415955,0.43059,152.025269915,0.00641661090776,4.57748,-0.45774769783,69.5213758188,-0.0982294587361,633.548389039,864,10.706486463546753,0.0,97.2685,0.0,946.5067546
1.72938580611,815.048322826,-0.00121409756463,40,-0.476975977421,0.521366673201,0.1614243984222412,0.2880074977874756,12.245704174041748,0.0206684470177,11259.292004585266,0.429806,147.767065861,0.00640999758616,4.56308,-0.456307530403,224.066365484,-0.0980750628937,64.1490785604,865,10.809709072113037,0.0,95.878,0.0,964.236208155
1.82467654871,862.521095909,-0.00118720615536,40,-0.475524604321,0.861978017082,0.17505431175231934,0.28929638862609863,12.298014640808105,0.0197711884975,11271.594015836716,0.429551,152.591941825,0.00640267692506,4.55753,-0.455753415823,122.290401914,-0.0984471507339,305.726261703,866,10.756933212280273,0.0,95.348,0.0,983.600982834
1.86121966717,880.309279299,-0.00117297683536,40,-0.472588181496,0.929827458463,0.1600801944732666,0.28713202476501465,12.103316068649292,0.0170859694481,11283.701345205307,0.429422,153.654852207,0.00643131043762,4.55502,-0.455502212048,44.6060101461,-0.0994281317399,774.59876463,867,10.671826601028442,0.0,95.1089,0.0,977.134110955
