GCLAverageExpertLogPtau,Entropy,GCLMedianExpertLogQtau,GCLMedianLogQtau,AvgRewardCtrl,AvgRewardContact,GCLAverageEnergy,ProcessExecTime,PolicyExecTime,AveragePolicyStd,GCLAverageExpertEnergy,GCLLogZ,ExplainedVariance,Iteration,ItrTime,MinReturn,IRLLoss,MeanKLBefore,NumTrajs,LossBefore,EnvExecTime,Perplexity,IRLRewardMin,GCLAverageLogPtau,AverageReturn,AvgRewardFlipped,IRLRewardMax,IRLRewardMean,Time,OriginalTaskAverageReturn,GCLAverageLogQtau,AvgRewardFwd,StdReturn,GCLDiscrimLoss,dLoss,GCLAverageExpertLogQtau,AverageDiscountedReturn,MaxReturn,LossAfter,GCLAverageDtau,GCLAverageExpertDtau,MeanKL
-11.9146,9.61647,-12.4642,-9.38362,-0.151653998702,-0.00136990523487,14.3011,0.09868741035461426,0.32903528213500977,0.806721,8.03522,2.22366,0.969164213347,422,8.414499282836914,-7472.86342478,0.257642,0.0,20,-0.961647093296,6.5004777908325195,15010.0,-26.6801,-16.5247,-6873.81568266,0.0,-2.86251,-13.7476,3551.4945211410522,517.431943738,-9.71414,1.18788779141,220.744996419,0.257642,0.0501427054405,-14.0382,-1370.96549951,-6554.61104822,-1.01178979874,0.126856,0.847925,0.00991167873144
-11.8868,9.62608,-12.4869,-9.47651,-0.153010604282,-0.00137070508169,14.4341,0.101898193359375,0.3495473861694336,0.807922,8.05673,2.20834,0.844257935818,423,8.209634780883789,-7335.59650135,0.323299,0.0,20,-0.962608098984,6.2567665576934814,15154.9,-28.8971,-16.6424,-6883.86815448,0.0,-2.91807,-13.7677,3559.711874961853,517.78495874,-9.78327,1.18995122684,231.600361676,0.323299,0.0420496463776,-14.0617,-1395.8268013,-6398.58920431,-1.00465774536,0.124732,0.847592,0.00640649348497
-11.6809,9.62865,-12.488,-9.40803,-0.151740770935,-0.00137869090937,13.902,0.10335588455200195,0.3251056671142578,0.80819,7.87588,2.21123,0.175126269876,424,8.352454423904419,-7458.07502127,0.323159,0.0,20,-0.962865412235,6.418012857437134,15194.0,-27.7028,-16.1132,-6822.66065583,0.0,-3.35081,-13.6453,3568.072071313858,481.837664075,-9.75355,1.11679478999,360.348791995,0.323159,0.0645601153374,-14.0511,-1382.77816389,-6290.94113016,-1.02742552757,0.149784,0.85613,0.00641379645094
-11.1518,9.63994,-12.4916,-9.35942,-0.152154717938,-0.00135428375791,13.2968,0.10078740119934082,0.30903077125549316,0.809576,7.34698,2.30237,0.959020739597,425,8.285911321640015,-6868.34814453,0.331999,0.0,20,-0.963993668556,6.366520166397095,15366.4,-25.9799,-15.5991,-6496.1449877,0.0,-0.956925,-12.9923,3576.3653950691223,524.485311505,-9.67897,1.20247962471,163.620849658,0.331999,0.040758728981,-14.0644,-1306.10838829,-6210.77225113,-1.00475239754,0.180998,0.877273,0.00640846928582
-11.7987,9.6382,-12.4953,-9.39037,-0.152224171733,-0.0014071820819,14.3024,0.10054945945739746,0.3142874240875244,0.809495,8.28116,2.03941,0.958681121896,426,8.225531816482544,-7629.04435539,0.329417,0.0,20,-0.963820338249,6.298228740692139,15339.8,-27.2856,-16.3418,-7043.3315394,0.0,-2.56127,-14.0867,3584.5995235443115,502.983224639,-9.70382,1.15959780309,261.773248856,0.329417,0.0375277996063,-14.0759,-1416.06418962,-6724.87464952,-1.00134813786,0.118556,0.833793,0.00644914712757
-11.7791,9.62169,-12.4919,-9.40633,-0.151069892296,-0.00137574257195,14.4078,0.10321760177612305,0.2986640930175781,0.807864,8.37082,1.79217,0.954736559886,427,8.245913982391357,-7512.92335796,0.342642,0.0,20,-0.962168931961,6.315048694610596,15088.5,-27.3746,-16.1999,-6952.94549003,0.0,-2.42077,-13.9059,3592.8518080711365,492.558936094,-9.7183,1.13756350706,240.190561276,0.342642,0.0403190851212,-14.0982,-1402.02821711,-6627.88188934,-1.00248801708,0.119433,0.824309,0.00641313148662
-11.4615,9.6033,-12.5098,-9.39461,-0.151295005659,-0.0013936022659,14.1466,0.09751510620117188,0.3164360523223877,0.805992,8.01661,1.80339,0.921245085827,428,8.238539457321167,-8434.50977373,0.365405,0.0,20,-0.960329771042,6.352336883544922,14813.5,-25.9367,-15.95,-6933.33703237,0.0,-2.77374,-13.8667,3601.097738981247,455.698127983,-9.71896,1.06408486389,543.665411438,0.365405,0.0438656806946,-14.1518,-1373.92069232,-6219.61682081,-1.00419545174,0.135761,0.848004,0.00641372054815
-10.8888,9.61343,-12.4718,-9.38716,-0.150516691978,-0.00137027684719,13.3312,0.10147571563720703,0.3099524974822998,0.806872,7.46201,1.89546,0.93096719445,429,8.289687395095825,-7644.52410698,0.332529,0.0,20,-0.961343169212,6.354426622390747,14964.4,-28.0103,-15.2266,-6595.82467232,0.0,-1.03926,-13.1917,3609.3950142860413,467.821651201,-9.70075,1.08753027123,319.008325995,0.332529,0.0560878515244,-14.101,-1326.71450843,-6092.12072229,-1.01743102074,0.177482,0.880642,0.00996206980199
-11.8708,9.61516,-12.4836,-9.37776,-0.151067713776,-0.00139236415847,14.1181,0.0970151424407959,0.314166784286499,0.807172,8.45378,1.86279,0.951958178268,430,8.262825012207031,-7590.72180796,0.375867,0.0,20,-0.961516201496,6.359302759170532,14990.3,-26.5586,-15.9809,-6932.77152584,0.0,-2.85663,-13.8655,3617.6653685569763,484.722009194,-9.68574,1.12190409632,296.760624807,0.375867,0.0470979809761,-14.1301,-1394.75100999,-6605.39447188,-1.00861418247,0.127075,0.827042,0.00641968101263
-11.356,9.59035,-12.5031,-9.32219,-0.151213847052,-0.00139202896598,13.8144,0.1040194034576416,0.3457014560699463,0.804562,7.9918,1.83944,0.938098527666,431,8.444924592971802,-8113.65318775,0.328575,0.0,20,-0.959034979343,6.483884334564209,14623.0,-28.0692,-15.6539,-6827.22889423,0.0,-1.84717,-13.6545,3626.117425441742,475.600742952,-9.6419,1.10380736192,364.241848052,0.328575,0.0540451407433,-14.147,-1361.35919764,-6436.37526608,-1.01308012009,0.144592,0.856637,0.00998196750879
-11.5461,9.60109,-12.4615,-9.30527,-0.152551567135,-0.00136470486341,13.856,0.10295319557189941,0.3387279510498047,0.8058,8.13072,1.91014,0.970976899645,432,8.301628589630127,-7154.1675148,0.39629,0.0,20,-0.960109055042,6.3931190967559814,14780.9,-24.5805,-15.7661,-6823.08379757,0.0,-2.35259,-13.6462,3634.4253776073456,503.250585394,-9.66522,1.16041744279,177.434648631,0.39629,0.0493614077568,-14.1204,-1363.32411688,-6471.95661879,-1.0094704628,0.139763,0.848073,0.00999236945063
-11.4123,9.59441,-12.5218,-9.35953,-0.152734534669,-0.0013585445292,13.4484,0.09932470321655273,0.31270623207092285,0.805334,7.90874,2.03609,0.885407247708,433,8.320996284484863,-7044.62466478,0.274432,0.0,20,-0.95944082737,6.34957480430603,14682.4,-25.3917,-15.4845,-6615.08263128,0.0,-3.53493,-13.2302,3642.753037214279,508.39112914,-9.68446,1.17087533748,232.880170631,0.274432,0.0518238544464,-14.1615,-1312.29313831,-6213.91762543,-1.01126468182,0.159094,0.862005,0.00645836628973
-11.954,9.57915,-12.5427,-9.34658,-0.151930950247,-0.00138585497938,14.0857,0.09364819526672363,0.33981847763061523,0.80378,8.43657,2.05306,0.96735361647,434,8.369966745376587,-7255.70365047,0.347017,0.0,20,-0.957914829254,6.466649532318115,14460.1,-25.2121,-16.1388,-6916.22075493,0.0,-4.01659,-13.8324,3651.1354286670685,501.802324005,-9.66481,1.15692145324,194.439139318,0.347017,0.0397537350655,-14.2088,-1384.85438362,-6414.59584522,-0.99766856432,0.120295,0.830773,0.00641190353781
-10.9861,9.57511,-12.5434,-9.30321,-0.149781991262,-0.00138994036293,12.9991,0.10171103477478027,0.3205878734588623,0.803619,7.45649,2.00338,-1.61912945307,435,8.297632694244385,-6829.9924922,0.335576,0.0,20,-0.957511246204,6.371121883392334,14401.8,-29.8936,-15.0025,-6401.13401752,0.0,-0.989048,-12.8023,3659.440304517746,464.742845465,-9.60959,1.08065762256,227.71102018,0.335576,0.0419647097588,-14.2431,-1268.73516083,-5848.42781854,-0.999475955963,0.185463,0.876572,0.00643460685387
-11.8947,9.55654,-12.5763,-9.29725,-0.149368385468,-0.00137092983538,13.8841,0.10149264335632324,0.2989842891693115,0.80163,8.34202,1.9549,0.970600070037,436,8.345651388168335,-7028.45166397,0.363486,0.0,20,-0.955653488636,6.486599683761597,14136.8,-25.5728,-15.839,-6829.92301345,0.0,-2.2595,-13.6598,3667.792504787445,451.226245912,-9.61718,1.05319180713,124.111679724,0.363486,0.0406904816628,-14.2904,-1368.52966478,-6589.53159428,-0.996343970299,0.131099,0.832358,0.00644839042798
-11.6257,9.54146,-12.6077,-9.35673,-0.1511352363,-0.00134080926188,13.7985,0.10888409614562988,0.3130533695220947,0.800026,8.08593,2.07503,0.967140801592,437,8.210693359375,-7095.49743938,0.282378,0.0,20,-0.954145729542,6.3264734745025635,13925.2,-26.4351,-15.8736,-6711.55460932,0.0,-3.07703,-13.4231,3676.0095930099487,507.067395717,-9.68278,1.166610837,215.200721626,0.282378,0.0395228266716,-14.3419,-1350.08463971,-6207.74112844,-0.993668556213,0.139439,0.850384,0.00642062909901
-11.6291,9.53154,-12.6191,-9.33126,-0.152884199446,-0.00137026470071,13.8809,0.09980034828186035,0.31732821464538574,0.799065,8.17345,1.98669,0.7555327695,438,8.378934144973755,-7479.23161697,0.313354,0.0,20,-0.953154087067,6.469397783279419,13787.8,-27.2117,-15.8676,-6787.27713779,0.0,-2.68396,-13.5746,3684.395029783249,509.508258205,-9.66428,1.17327098056,245.130742566,0.313354,0.221721410751,-14.3792,-1359.4391363,-6488.74749947,-1.17487549782,0.134894,0.847664,0.0098407426849
-11.418,9.55904,-12.5945,-9.2641,-0.152051177224,-0.00137733075707,13.7508,0.09334468841552734,0.3168473243713379,0.801811,8.04931,1.9711,0.946304657978,439,8.233877420425415,-8247.43933487,0.345316,0.0,20,-0.955904960632,6.353179693222046,14172.3,-26.703,-15.7219,-6860.25421995,0.0,-2.08192,-13.7205,3692.635473012924,472.134986465,-9.60122,1.09769848091,465.456915592,0.345316,0.0376158356667,-14.3412,-1367.03172221,-6089.99655151,-0.993520796299,0.139716,0.853898,0.00643965741619
-11.1229,9.54678,-12.6428,-9.31776,-0.151296204755,-0.00140215808795,13.6122,0.09431028366088867,0.3096592426300049,0.800439,7.74919,1.89767,0.93685168646,440,8.394272327423096,-7796.73108387,0.308493,0.0,20,-0.954677760601,6.456211090087891,13999.6,-24.4305,-15.5099,-6688.42530967,0.0,-2.8892,-13.3769,3701.0361001491547,444.378329505,-9.66325,1.04145502185,392.575799477,0.308493,0.0543689131737,-14.4015,-1323.14927403,-6114.33675385,-1.00904667377,0.150315,0.870285,0.00996963307261
-11.6115,9.55554,-12.6722,-9.25525,-0.152090578187,-0.00139460223834,13.7858,0.09528708457946777,0.3089792728424072,0.801413,8.1822,2.03197,0.957865459381,441,8.242568492889404,-8146.88847637,0.394053,0.0,20,-0.955554127693,6.358631134033203,14122.8,-26.1717,-15.8178,-6888.90269777,0.0,-2.47385,-13.7778,3709.2859287261963,460.215655729,-9.59853,1.07391649188,418.035242573,0.394053,0.0385327935219,-14.4916,-1367.06333418,-6375.79244471,-0.994086921215,0.134259,0.849296,0.00640953658149
-11.8633,9.52496,-12.7395,-9.32054,-0.152251379679,-0.00133721682443,14.0421,0.09784269332885742,0.3384859561920166,0.798133,8.42136,1.97706,0.971225134933,442,8.227187633514404,-7116.82664156,0.322794,0.0,20,-0.952496767044,6.3099658489227295,13697.4,-24.7182,-16.0192,-6828.7722667,0.0,-3.06343,-13.6575,3717.5195348262787,522.012752497,-9.64553,1.1976141015,198.572549531,0.322794,0.0356720089912,-14.6099,-1365.80344912,-6535.21588945,-0.988168776035,0.124163,0.838557,0.00645211571828
-11.2763,9.47881,-12.7594,-9.29107,-0.152407951437,-0.00134672670448,13.3827,0.0967717170715332,0.32018184661865234,0.793589,7.82703,2.02617,0.619217179284,443,8.234029769897461,-7508.73049688,0.342068,0.0,20,-0.947880446911,6.317455053329468,13079.6,-24.6814,-15.4089,-6523.3435446,0.0,-3.50169,-13.0467,3725.7602055072784,505.443430879,-9.63129,1.1646415399,266.793788591,0.342068,0.0398083329201,-14.6314,-1305.03825176,-6207.34558582,-0.987688779831,0.160606,0.868986,0.0064041861333
-11.4581,9.47361,-12.7627,-9.30726,-0.15396206755,-0.00135722191563,13.7529,0.11157751083374023,0.34896206855773926,0.793071,8.13884,1.8747,0.966284503411,444,8.197703838348389,-7034.51255798,0.279694,0.0,20,-0.947360754013,6.239663124084473,13011.7,-25.9484,-15.6276,-6629.01886489,0.0,-4.45994,-13.258,3733.964415073395,534.873557985,-9.64347,1.22506640544,205.711294918,0.279694,0.0503298640251,-14.6531,-1322.95013383,-6330.26711369,-0.997690618038,0.140363,0.852346,0.00998502969742
-11.4303,9.45419,-12.7853,-9.21052,-0.1534283623,-0.00133399498408,13.5177,0.1039583683013916,0.2991671562194824,0.791293,8.1838,2.00834,0.943329674174,445,8.087266683578491,-7158.66144657,0.328603,0.0,20,-0.945418536663,6.222708225250244,12761.5,-24.8735,-15.526,-6633.36616694,0.0,-2.93973,-13.2667,3742.0605738162994,537.824998819,-9.54019,1.23041235492,221.781157136,0.328603,0.0382857322693,-14.6966,-1332.56356673,-6115.45526266,-0.983704268932,0.146628,0.851486,0.00641866307706
-11.1657,9.43878,-12.7935,-9.24961,-0.153498369137,-0.00134078312873,13.4023,0.11149191856384277,0.32701754570007324,0.789682,7.92907,1.95623,0.955818392231,446,8.287527561187744,-7427.69268727,0.254452,0.0,20,-0.94387793541,6.393300533294678,12566.4,-25.8104,-15.3586,-6513.57177334,0.0,-0.831058,-13.0271,3750.3555393218994,534.551592264,-9.5649,1.22394233679,274.842813344,0.254452,0.0450024604797,-14.7163,-1290.39926105,-6178.49996042,-0.988880395889,0.154034,0.866084,0.00644086906686
-11.2359,9.42709,-12.8352,-9.20469,-0.152263437031,-0.00134915367089,13.3904,0.10799980163574219,0.33374500274658203,0.788648,7.90565,2.04445,0.947937431138,447,8.3322913646698,-8049.87224197,0.355831,0.0,20,-0.942708611488,6.408762693405151,12420.3,-25.7963,-15.4348,-6573.97042351,0.0,-2.89241,-13.1479,3758.6955485343933,513.31017235,-9.54628,1.1802329354,375.300876878,0.355831,0.0548936128616,-14.6977,-1309.71493184,-6224.58853531,-0.99760222435,0.156979,0.867072,0.00995077099651
-11.8181,9.43228,-12.8168,-9.23407,-0.153931086066,-0.00135507905749,14.0342,0.09544539451599121,0.3115427494049072,0.789169,8.44795,2.0983,0.945505949557,448,8.321236848831177,-7321.45394135,0.351779,0.0,20,-0.94322770834,6.452759742736816,12484.9,-27.2642,-16.1325,-6904.31306425,0.0,-3.74835,-13.8086,3767.0241253376007,512.664727143,-9.55844,1.18061561941,234.399991246,0.351779,0.0377386212349,-14.6259,-1375.3085294,-6448.37763286,-0.980966329575,0.123207,0.841107,0.0064087472856
-11.4835,9.41673,-12.8777,-9.20143,-0.150745710645,-0.00137261217222,13.4693,0.10888338088989258,0.3397047519683838,0.787735,8.04818,2.09647,-6.83938945102,449,8.415385961532593,-7184.3815403,0.282625,0.0,20,-0.941673457623,6.477966547012329,12292.4,-28.439,-15.5658,-6599.57310637,0.0,-2.37289,-13.1991,3775.4468421936035,483.840058135,-9.53428,1.11979843909,270.929229687,0.282625,0.0804811120033,-14.6716,-1318.82979102,-6170.68630886,-1.02215456963,0.15109,0.865641,0.00644203647971
-11.8171,9.42296,-12.8604,-9.19798,-0.154029470411,-0.00136526496187,13.6097,0.10253620147705078,0.34099292755126953,0.788321,8.25723,2.24962,0.970749914469,450,8.14554476737976,-7153.27108526,0.283292,0.0,20,-0.942295908928,6.239312410354614,12369.1,-24.1744,-15.8593,-6736.56019467,0.0,-3.65553,-13.4731,3783.5997223854065,488.162749023,-9.52653,1.13172023342,199.448660528,0.283292,0.0398941040039,-14.6747,-1360.34954446,-6388.24211407,-0.982190012932,0.137813,0.850373,0.00642702775076
-11.5162,9.43041,-12.872,-9.24657,-0.155986474689,-0.00130918485963,13.2199,0.10156512260437012,0.32659292221069336,0.789271,7.95962,2.29401,0.97335051686,451,8.319841384887695,-6765.91315031,0.344371,0.0,20,-0.943041086197,6.420743227005005,12461.6,-25.5051,-15.5139,-6435.38062086,0.0,-2.66161,-12.8708,3791.9324877262115,556.292157586,-9.57417,1.26987997472,169.755697768,0.344371,0.0394921302795,-14.6737,-1296.61382549,-6102.55536723,-0.982533216476,0.16465,0.8698,0.00642028218135
-11.9379,9.42867,-12.8589,-9.15511,-0.153497867189,-0.0013843475598,13.5778,0.10079669952392578,0.3062276840209961,0.788844,8.39672,2.28427,0.961329331952,452,8.15225076675415,-7132.44926167,0.313391,0.0,20,-0.942866802216,6.295647382736206,12439.9,-26.0078,-15.8621,-6711.00186955,0.0,0.655392,-13.422,3800.0925397872925,522.361273307,-9.48634,1.19960476136,240.390319243,0.313391,0.0391735434532,-14.6601,-1348.82266381,-6263.34614801,-0.982040345669,0.147013,0.842788,0.00642861705273
-11.9452,9.42507,-12.8719,-9.22805,-0.153681172217,-0.00136003129349,13.6673,0.10084843635559082,0.3300926685333252,0.788584,8.43965,2.25218,0.969553725924,453,8.204838991165161,-7170.93065166,0.307025,0.0,20,-0.94250702858,6.3079376220703125,12395.2,-26.3882,-15.9195,-6690.52454077,0.0,-3.32816,-13.3811,3808.3037447929382,540.495297777,-9.54239,1.23603179906,244.347183349,0.307025,0.0362855792046,-14.712,-1351.88033807,-6161.70982623,-0.978792607784,0.132332,0.84201,0.0064706588164
-11.6962,9.39949,-12.9042,-9.19715,-0.15411614963,-0.00136791814224,13.508,0.10406279563903809,0.33454012870788574,0.786195,8.26655,2.2079,0.954690669194,454,8.139886617660522,-7867.7119422,0.277774,0.0,20,-0.939949214458,6.244469881057739,12082.2,-27.8653,-15.7159,-6639.8010499,0.0,-2.70521,-13.2796,3816.450854063034,528.276319256,-9.52565,1.21203670629,372.807779954,0.277774,0.0440046787262,-14.7668,-1330.06759679,-6178.34948492,-0.983953893185,0.146682,0.855364,0.00640603620559
-11.9064,9.4085,-12.9352,-9.10857,-0.153081593595,-0.00133445330998,13.6018,0.09457731246948242,0.34491610527038574,0.787109,8.53569,2.17474,0.95636729276,455,8.456053495407104,-7310.92469263,0.349437,0.0,20,-0.940850198269,6.538414239883423,12191.6,-24.5504,-15.7765,-6740.15501297,0.0,-3.37332,-13.4803,3824.9131264686584,527.473125521,-9.44171,1.20936229795,223.358452973,0.349437,0.0603517889977,-14.7845,-1349.24622136,-6458.37817192,-1.00120198727,0.131704,0.838935,0.00999599136412
-12.2077,9.40132,-12.9468,-9.22553,-0.155670147893,-0.00134398307973,14.2338,0.10484457015991211,0.3479290008544922,0.786535,8.89791,2.04102,0.974923496666,456,8.303799867630005,-7387.29832983,0.316224,0.0,20,-0.940131425858,6.405348300933838,12104.3,-24.9162,-16.2748,-6991.73761482,0.0,-4.64396,-13.9835,3833.2232422828674,535.217957782,-9.54589,1.22745004654,196.435564858,0.316224,0.0495438575745,-14.818,-1392.85948247,-6571.28807974,-0.989675283432,0.10479,0.813737,0.00997204799205
-11.0402,9.41167,-12.9093,-9.18133,-0.155831535697,-0.00137354578348,13.1076,0.09897851943969727,0.3181726932525635,0.787483,7.82613,1.9665,0.854610174511,457,8.180743217468262,-6786.49870634,0.315392,0.0,20,-0.941167354584,6.3444342613220215,12230.3,-25.2251,-15.0741,-6466.80447396,0.0,-2.31264,-12.9336,3841.4103994369507,512.222610702,-9.50401,1.18165030288,176.749977975,0.315392,0.0512603521347,-14.7986,-1280.17885074,-6178.57717276,-0.992427706718,0.169301,0.871005,0.00996871013194
-11.6116,9.41757,-12.8829,-9.22552,-0.155106921699,-0.00135378357902,13.5902,0.1018683910369873,0.3322563171386719,0.78809,8.39439,1.95939,0.949951260669,458,8.174654483795166,-7691.02617884,0.350024,0.0,20,-0.941757142544,6.309433937072754,12302.7,-27.2845,-15.5495,-6710.63275855,0.0,-4.49875,-13.4213,3849.5919404029846,514.443101238,-9.54711,1.18534690775,284.070484073,0.350024,0.0370619893074,-14.7807,-1332.374094,-6348.36835289,-0.978819131851,0.139844,0.841305,0.00645449385047
-11.4168,9.39232,-12.9192,-9.10023,-0.155370855748,-0.00133695908167,13.0754,0.09908914566040039,0.3382399082183838,0.785555,8.14102,2.18358,0.976463325218,459,8.275544166564941,-6685.89275408,0.364973,0.0,20,-0.939231812954,6.356139183044434,11995.9,-25.7535,-15.259,-6483.76120936,0.0,-3.66072,-12.9675,3857.8806335926056,560.212936794,-9.4304,1.27713368842,128.239610848,0.364973,0.0373413562775,-14.8258,-1302.91896942,-6271.87611103,-0.976573169231,0.161241,0.860221,0.00642553018406
-11.707,9.37855,-12.9411,-9.14869,-0.152552603778,-0.00138028555261,13.3191,0.10768270492553711,0.3159303665161133,0.784363,8.20641,2.29389,0.512315055605,460,8.214173793792725,-7672.53042793,0.375339,0.0,20,-0.937854886055,6.310621738433838,11831.8,-27.9781,-15.613,-6590.68345299,0.0,-3.12751,-13.1814,3866.1011126041412,518.431948247,-9.46503,1.19079678583,385.092598648,0.375339,0.0369631052017,-14.8595,-1316.51342091,-6122.50277138,-0.974817991257,0.154325,0.85231,0.00646474165842
-11.8066,9.33259,-12.952,-9.1812,-0.152892788297,-0.00141440044004,13.4717,0.10726547241210938,0.30850672721862793,0.779905,8.30146,2.22176,0.950405634037,461,8.339115858078003,-8162.07850742,0.364977,0.0,20,-0.933259367943,6.473223686218262,11300.4,-23.6666,-15.6934,-6629.39870019,0.0,-3.90052,-13.2588,3874.446408033371,498.970564047,-9.49247,1.15224831683,416.760209995,0.364977,0.0585976839066,-14.8999,-1323.14077292,-6173.62768173,-0.991857051849,0.145348,0.853604,0.00991827994585
-11.7257,9.35151,-12.9313,-9.24639,-0.154382701271,-0.0013707172797,13.6678,0.1019134521484375,0.31642937660217285,0.781863,8.38994,1.97245,0.967270285171,462,8.169230222702026,-6951.99236107,0.338616,0.0,20,-0.935151159763,6.299091815948486,11516.2,-24.4488,-15.6402,-6608.46845988,0.0,-3.0473,-13.2169,3882.621863603592,534.58065554,-9.54576,1.22491472963,175.438165998,0.338616,0.0385652184486,-14.8667,-1323.21944479,-6355.54207468,-0.973716378212,0.140803,0.849902,0.00643225386739
-12.011,9.34702,-12.9366,-9.09564,-0.155323007015,-0.00137432392892,13.6691,0.09883880615234375,0.35012292861938477,0.781549,8.62077,2.19524,0.941192810357,463,8.357146501541138,-7843.92521048,0.356586,0.0,20,-0.934702157974,6.4074859619140625,11464.6,-30.8614,-15.8644,-6735.90072607,0.0,-2.17868,-13.4718,3890.986827135086,526.969935708,-9.42721,1.21063720236,315.283611962,0.356586,0.0389558672905,-14.8901,-1355.59701992,-6376.63945818,-0.973658025265,0.126519,0.837171,0.00645432947204
-11.701,9.33381,-12.938,-9.08527,-0.155119154338,-0.00134673189673,13.0909,0.10386896133422852,0.32466912269592285,0.780303,8.26143,2.31001,0.963501712678,464,8.183029890060425,-6974.3858819,0.261986,0.0,20,-0.933381259441,6.3279359340667725,11314.2,-24.1445,-15.4009,-6489.07379258,0.0,-3.02515,-12.9781,3899.1764137744904,555.910690035,-9.41768,1.26828726631,188.840219366,0.261986,0.0367051959038,-14.9496,-1302.63007965,-6192.76495314,-0.970086455345,0.160176,0.853493,0.00640406180173
-11.8617,9.31311,-12.8881,-9.16486,-0.154278317341,-0.00134172590243,13.5188,0.10207629203796387,0.32184505462646484,0.778295,8.39185,2.22691,0.968737807466,465,8.267390489578247,-6985.21955538,0.315711,0.0,20,-0.931311249733,6.365671396255493,11082.4,-27.1934,-15.7457,-6575.3868432,0.0,-3.34087,-13.1508,3907.4502234458923,564.755380211,-9.48337,1.28513080367,180.188179075,0.315711,0.0342181324959,-14.9715,-1326.6548774,-6297.35016537,-0.965529382229,0.141467,0.848649,0.00648114318028
-12.038,9.27877,-12.887,-9.07556,-0.155482487998,-0.00134034644421,13.4672,0.0995478630065918,0.315645694732666,0.775023,8.54804,2.41168,0.89421627008,466,8.118037223815918,-7148.57906914,0.366845,0.0,20,-0.927877247334,6.275763034820557,10708.2,-25.841,-15.8788,-6597.24413317,0.0,-2.37281,-13.1945,3915.5752127170563,571.919475435,-9.41149,1.30066178531,216.33535,0.366845,0.0628992319107,-15.0306,-1341.38405945,-6266.59506226,-0.990776479244,0.141973,0.830524,0.00640907231718
-11.6371,9.26998,-12.9038,-9.05178,-0.154203522548,-0.00135712944303,13.223,0.09578752517700195,0.31726956367492676,0.774167,8.23797,2.29174,0.97033104826,467,8.29026198387146,-6824.92991066,0.309029,0.0,20,-0.926998257637,6.42004656791687,10614.6,-24.9887,-15.5147,-6516.39328233,0.0,-1.97335,-13.0328,3923.877599477768,553.749791006,-9.38381,1.263060234,159.645770381,0.309029,0.0473538041115,-15.0362,-1320.91919489,-6204.95898485,-0.974352061749,0.151049,0.848645,0.00997676514089
-11.8035,9.25432,-12.9484,-8.98009,-0.154896069189,-0.00134555689998,13.3923,0.09380602836608887,0.348705530166626,0.772456,8.46275,2.22153,-1.65990282529,468,8.192754030227661,-7307.74923611,0.334679,0.0,20,-0.925432026386,6.306320428848267,10449.6,-25.0867,-15.6138,-6675.12117685,0.0,-0.949847,-13.3502,3932.0767352581024,514.258930575,-9.32382,1.18475948724,275.818053415,0.334679,0.0521777272224,-15.0928,-1346.65710799,-6212.26813459,-0.977609753609,0.136562,0.840182,0.00642406288534
-11.4553,9.26438,-12.9348,-9.1105,-0.154084483878,-0.00136302091687,13.1906,0.09902167320251465,0.33082008361816406,0.773665,8.07682,2.18284,0.935252869942,469,8.428192853927612,-7927.0690794,0.31619,0.0,20,-0.926437675953,6.529414415359497,10555.2,-25.0333,-15.3734,-6525.7447731,0.0,-2.59023,-13.0515,3940.5113575458527,514.583525281,-9.43006,1.18461455536,371.089189355,0.31619,0.0367379188538,-15.126,-1298.65289931,-6153.36785507,-0.963175594807,0.156474,0.861021,0.00646787090227
-11.5321,9.23571,-12.953,-9.0795,-0.15230818773,-0.00141676906865,13.0727,0.11117863655090332,0.33630800247192383,0.771071,8.06754,2.20403,0.797393552058,470,8.302701950073242,-6889.1561594,0.350518,0.0,20,-0.923570513725,6.369143962860107,10256.9,-25.6818,-15.2767,-6402.26208758,0.0,3.0307,-12.8045,3948.8211998939514,471.344682589,-9.39583,1.09641432198,466.850176792,0.350518,0.0780301094055,-15.1708,-1305.32184847,-4607.89461598,-1.00160062313,0.164855,0.863068,0.00990237109363
-12.0399,9.23351,-12.8975,-8.98605,-0.155217216526,-0.00130196661391,13.3349,0.09562087059020996,0.3246748447418213,0.770694,8.48438,2.42403,0.956805576046,471,8.31524109840393,-7847.37713003,0.253416,0.0,20,-0.923351168633,6.45272970199585,10234.4,-26.2756,-15.7589,-6603.86346877,0.0,-2.62407,-13.2077,3957.1427478790283,543.947254786,-9.3229,1.24441369271,330.327232901,0.253416,0.0364947319031,-15.1272,-1346.40234394,-6241.87671471,-0.959845900536,0.148839,0.832717,0.00642919773236
-12.0265,9.20925,-12.9084,-8.97167,-0.154413368844,-0.0013382208301,13.5895,0.09590983390808105,0.33009982109069824,0.768458,8.54597,2.35346,0.958734755783,472,8.281664609909058,-7774.53919268,0.312266,0.0,20,-0.920924782753,6.3651649951934814,9989.06,-25.6136,-15.943,-6718.60351433,0.0,-3.22438,-13.4372,3965.4375619888306,540.434123103,-9.29673,1.23661983588,303.327853654,0.312266,0.0361306667328,-15.1605,-1342.97418383,-6373.80051851,-0.957055449486,0.135239,0.840264,0.00642603449523
